date,symbol,timeframe,bars,open,high,low,close,net_move,daily_range,path_length,trend_efficiency,path_efficiency,noise_ratio,up_run_count,down_run_count,total_run_count,avg_up_run_length,max_up_run_length,avg_down_run_length,max_down_run_length,pullback_count,pullback_ratio,avg_body_size,avg_upper_wick,avg_lower_wick,max_upper_wick,max_lower_wick,wick_ratio,new_high_count,new_low_count,high_break_acceptance,low_break_acceptance,failed_high_breakouts,failed_low_breakouts,false_breakout_ratio,direction_changes,largest_candle,largest_candle_pct_of_day,top_3_candles_share,atr_spike_count
2022-03-25,GBPJPY,M15,12,161.111,161.15,160.928,160.951,0.1599999999999966,0.2220000000000084,0.46100000000004115,0.3470715835140614,0.720720720720678,0.6529284164859386,3,4,7,1.3333333333333333,2.0,1.75,3.0,6,0.5,0.044166666666666764,0.022666666666665947,0.02174999999999964,0.049000000000006594,0.06100000000000705,0.5210787228149122,0,3,0.0,0.3333333333333333,0,1,0.3333333333333333,6,0.13399999999998613,0.6036036036035183,1.752252252252103,0
2022-03-28,GBPJPY,M15,96,160.856,164.634,160.766,162.265,1.4089999999999918,3.867999999999995,12.252999999999957,0.11499224679670259,0.36427094105480706,0.8850077532032974,22,22,44,2.6363636363636362,9.0,1.6818181818181819,7.0,43,0.4479166666666667,0.1275729166666668,0.052999999999999936,0.06059375000000126,0.5129999999999768,0.5180000000000007,0.5185897642880684,17,1,0.7058823529411765,0.0,4,0,0.2222222222222222,43,1.0959999999999752,0.2833505687693838,0.6253877973112684,20
2022-03-29,GBPJPY,M15,96,162.133,162.712,160.261,160.896,1.2370000000000232,2.4509999999999934,13.04899999999978,0.0947965361330404,0.5046919624643111,0.9052034638669596,24,24,48,2.0,7.0,1.875,7.0,46,0.4791666666666667,0.1374687500000021,0.060406249999998586,0.06219791666666552,0.36600000000001387,0.2990000000000066,0.5213540797213062,7,10,0.8571428571428571,0.5,1,2,0.17647058823529413,46,0.9609999999999843,0.3920848633210881,0.9824561403508629,11
2022-03-30,GBPJPY,M15,96,160.734,161.366,159.049,160.012,0.7220000000000084,2.3170000000000073,10.825000000000102,0.06669745958429577,0.3116098403107493,0.9333025404157043,22,22,44,2.090909090909091,6.0,2.227272727272727,9.0,43,0.4479166666666667,0.11361458333333552,0.03966666666666659,0.06189583333333252,0.25099999999997635,0.32900000000000773,0.5082097763579544,6,9,0.6666666666666666,0.4444444444444444,1,1,0.13333333333333333,43,0.603999999999985,0.2606819162710328,0.7492447129909299,10
2022-03-31,GBPJPY,M15,96,159.976,160.884,159.44,159.945,0.03100000000000591,1.4439999999999884,8.642000000000309,0.003587132608193104,0.021468144044325597,0.9964128673918069,25,26,51,1.88,5.0,1.8461538461538463,4.0,50,0.5208333333333334,0.09058333333333597,0.037489583333331446,0.051208333333332114,0.18499999999997385,0.44899999999998386,0.5144916807308618,12,5,0.5,0.4,2,2,0.23529411764705882,50,0.6270000000000095,0.4342105263157996,1.0463988919667842,10
2022-04-01,GBPJPY,M15,96,159.794,161.185,159.789,160.688,0.893999999999977,1.396000000000015,6.653999999999797,0.13435527502254346,0.6404011461317818,0.8656447249774566,26,25,51,1.9615384615384615,6.0,1.76,5.0,50,0.5208333333333334,0.0699999999999994,0.03581249999999899,0.04353125000000061,0.14999999999997726,0.17499999999998295,0.5445263077618122,18,0,0.5555555555555556,0.0,4,0,0.2222222222222222,50,0.3689999999999998,0.2643266475644669,0.6833810888252131,5
2022-04-04,GBPJPY,M15,96,160.584,161.304,160.28,161.013,0.42900000000000205,1.024000000000001,4.829000000000036,0.08883826879271046,0.4189453125000016,0.9111617312072895,24,24,48,2.0833333333333335,7.0,1.875,4.0,47,0.4895833333333333,0.05101041666666569,0.031208333333332245,0.036416666666667354,0.13400000000001455,0.15100000000001046,0.6017071272640372,9,3,0.5555555555555556,0.6666666666666666,1,0,0.08333333333333333,47,0.3300000000000125,0.32226562500001193,0.8369140624999986,7
2022-04-05,GBPJPY,M15,96,160.989,161.968,160.513,161.561,0.5720000000000027,1.454999999999984,5.024999999999778,0.11383084577114984,0.3931271477663292,0.8861691542288501,26,26,52,1.9615384615384615,9.0,1.6923076923076923,4.0,51,0.53125,0.052520833333331574,0.03044791666666787,0.03530208333333492,0.1740000000000066,0.17799999999999727,0.5610788447840052,14,5,0.35714285714285715,0.4,3,1,0.21052631578947367,51,0.34699999999998,0.23848797250857992,0.673539518900344,12
2022-04-06,GBPJPY,M15,96,161.497,162.28,161.479,161.765,0.26799999999997226,0.8009999999999877,5.164999999999992,0.051887705711514555,0.3345817727839905,0.9481122942884854,26,26,52,2.1153846153846154,4.0,1.5,4.0,51,0.53125,0.05369791666666549,0.03354166666666666,0.03319791666666768,0.1419999999999959,0.1769999999999925,0.5717512296450468,18,1,0.3888888888888889,0.0,5,0,0.2631578947368421,51,0.45300000000000296,0.5655430711610611,1.3533083645443442,7
2022-04-07,GBPJPY,M15,96,161.685,162.269,161.402,162.103,0.41800000000000637,0.8670000000000186,5.8440000000000225,0.07152635181382697,0.48212226066897046,0.9284736481861731,25,25,50,2.16,6.0,1.64,5.0,49,0.5104166666666666,0.06154166666666742,0.029416666666666796,0.030197916666666675,0.19299999999998363,0.12400000000002365,0.542227497927733,6,2,1.0,1.0,0,0,0.0,49,0.3859999999999957,0.4452133794694203,1.1510957324105755,11
