date,symbol,timeframe,bars,open,high,low,close,net_move,daily_range,path_length,trend_efficiency,path_efficiency,noise_ratio,up_run_count,down_run_count,total_run_count,avg_up_run_length,max_up_run_length,avg_down_run_length,max_down_run_length,pullback_count,pullback_ratio,avg_body_size,avg_upper_wick,avg_lower_wick,max_upper_wick,max_lower_wick,wick_ratio,new_high_count,new_low_count,high_break_acceptance,low_break_acceptance,failed_high_breakouts,failed_low_breakouts,false_breakout_ratio,direction_changes,largest_candle,largest_candle_pct_of_day,top_3_candles_share,atr_spike_count
2022-03-25,EURGBP,M15,6,0.83335,0.83342,0.83261,0.83318,0.00017000000000000348,0.0008100000000000884,0.0016700000000001713,0.10179640718562039,0.20987654320985794,0.8982035928143797,2,2,4,1.5,2.0,1.0,1.0,3,0.5,0.00031000000000005096,5.83333333333084e-05,6.0000000000004494e-05,0.00017999999999995797,0.00014999999999998348,0.30895496714700227,0,1,0.0,1.0,0,0,0.0,3,0.0005900000000000905,0.7283950617284272,1.9135802469134346,0
2022-03-28,EURGBP,M15,96,0.83276,0.83998,0.83217,0.8389,0.006140000000000034,0.007809999999999984,0.02856999999999965,0.21491074553728068,0.7861715749039753,0.7850892544627193,21,22,43,2.4285714285714284,7.0,1.9545454545454546,4.0,42,0.4375,0.00029833333333333334,0.0001042708333333341,0.00011395833333333512,0.0006099999999999994,0.0006800000000000139,0.4612359236211549,22,3,0.6363636363636364,0.3333333333333333,5,1,0.24,42,0.0016499999999999293,0.2112676056337942,0.5620998719590287,6
2022-03-29,EURGBP,M15,96,0.83878,0.84819,0.83849,0.84672,0.007940000000000058,0.009700000000000042,0.026600000000000623,0.29849624060149893,0.8185567010309303,0.7015037593985011,26,24,50,1.9615384615384615,6.0,1.7916666666666667,5.0,48,0.5,0.0002792708333333368,0.00016885416666667075,0.00015749999999999792,0.0007199999999999429,0.0007500000000000284,0.579355404467658,29,0,0.4482758620689655,0.0,9,0,0.3103448275862069,48,0.0022400000000000198,0.23092783505154743,0.6278350515463932,19
2022-03-30,EURGBP,M15,96,0.8466,0.84976,0.84505,0.84958,0.0029799999999999827,0.004709999999999992,0.025640000000000218,0.11622464898595777,0.6326963906581715,0.8837753510140423,23,22,45,2.3043478260869565,6.0,1.8181818181818181,5.0,43,0.4479166666666667,0.0002663541666666665,0.00013208333333333358,0.00010906250000000094,0.0005800000000000249,0.0006200000000000649,0.5217040844944595,23,2,0.43478260869565216,0.5,5,1,0.24,43,0.0015100000000000113,0.32059447983015155,0.9320594479830411,10
2022-03-31,EURGBP,M15,96,0.84942,0.85123,0.84194,0.84207,0.007349999999999968,0.00929000000000002,0.02417000000000069,0.3040959867604368,0.7911733046286277,0.6959040132395632,22,19,41,1.9545454545454546,6.0,2.5789473684210527,10.0,38,0.3958333333333333,0.0002545833333333439,0.00013999999999999313,0.00011802083333332704,0.0005800000000000249,0.0009799999999999809,0.5622693517476417,12,26,0.5833333333333334,0.5769230769230769,1,6,0.18421052631578946,38,0.0020999999999999908,0.22604951560817935,0.5468245425188454,14
2022-04-01,EURGBP,M15,96,0.84177,0.84409,0.8408,0.84235,0.0005800000000000249,0.003290000000000015,0.02424000000000026,0.0239273927392747,0.17629179331307668,0.9760726072607253,26,26,52,1.9230769230769231,4.0,1.7307692307692308,5.0,51,0.53125,0.00025531250000000147,0.00012302083333333205,0.00010552083333333767,0.000660000000000105,0.00042999999999993044,0.5051051974369467,15,4,0.4,0.5,5,2,0.3684210526315789,51,0.0014899999999999913,0.45288753799391623,1.3465045592704905,18
2022-04-04,EURGBP,M15,96,0.84231,0.84309,0.83619,0.8366,0.005709999999999993,0.006900000000000017,0.02002999999999966,0.28507239141288515,0.8275362318840549,0.7149276085871148,26,27,53,1.3076923076923077,2.0,2.185185185185185,11.0,52,0.5416666666666666,0.000211249999999995,0.00010687500000000165,0.00010937500000000415,0.00046999999999997044,0.00039999999999995595,0.5366213187690224,6,24,0.5,0.6666666666666666,2,3,0.16666666666666666,52,0.0017899999999999583,0.25942028985506577,0.5304347826086777,9
2022-04-05,EURGBP,M15,96,0.83633,0.83736,0.83279,0.83428,0.0020499999999999963,0.004569999999999963,0.018979999999999664,0.10800842992623987,0.44857768052516694,0.8919915700737602,20,20,40,2.1,4.0,2.5,7.0,37,0.3854166666666667,0.0001960416666666638,0.0001082291666666714,8.822916666666181e-05,0.00045000000000006146,0.0005100000000000104,0.5300549633030865,8,23,0.5,0.43478260869565216,4,7,0.3548387096774194,37,0.0011600000000000499,0.2538293216630327,0.6870897155360932,5
2022-04-06,EURGBP,M15,96,0.83314,0.83534,0.83258,0.83389,0.0007500000000000284,0.0027599999999999847,0.01798999999999995,0.04168982768204728,0.2717391304347944,0.9583101723179527,28,29,57,1.6428571428571428,4.0,1.5862068965517242,6.0,54,0.5625,0.00018979166666666566,0.0001300000000000028,0.00011375000000000159,0.0005800000000000249,0.0006099999999999994,0.5850194815940101,12,2,0.3333333333333333,0.0,3,1,0.2857142857142857,54,0.0010599999999999499,0.3840579710144767,1.1050724637680809,7
2022-04-07,EURGBP,M15,96,0.8333,0.83646,0.8314,0.83216,0.0011400000000000299,0.005059999999999953,0.023980000000000334,0.04753961634695638,0.225296442687755,0.9524603836530436,24,23,47,1.9583333333333333,5.0,2.0,8.0,44,0.4583333333333333,0.00025031249999999647,0.00010489583333333705,0.00011458333333333112,0.0005300000000000304,0.00047999999999992493,0.528177640745636,11,5,0.6363636363636364,0.6,2,2,0.25,44,0.0016199999999999548,0.3201581027667924,0.8320158102766748,20
2022-04-08,EURGBP,M15,96,0.83184,0.83626,0.83075,0.83428,0.0024399999999999977,0.005510000000000015,0.02247999999999939,0.10854092526690676,0.44283121597096026,0.8914590747330933,25,25,50,1.8,4.0,1.96,8.0,48,0.5,0.00023499999999999446,0.00010593749999999781,9.572916666667162e-05,0.00043999999999999595,0.00041999999999997595,0.5224147654222007,17,5,0.5294117647058824,0.8,4,0,0.18181818181818182,48,0.0015299999999999203,0.2776769509981699,0.7586206896551634,11
2022-04-11,EURGBP,M15,96,0.83653,0.838,0.8343,0.83536,0.0011700000000000044,0.0036999999999999256,0.019340000000000357,0.06049638055842724,0.31621621621622376,0.9395036194415728,26,27,53,1.9230769230769231,4.0,1.6296296296296295,5.0,52,0.5416666666666666,0.00020531249999999543,0.00010583333333334204,0.0001011458333333333,0.00046999999999997044,0.0006899999999999684,0.532330958598718,5,8,0.0,0.625,0,1,0.07692307692307693,52,0.0011700000000000044,0.31621621621622376,0.8513513513513647,8
2022-04-12,EURGBP,M15,96,0.83494,0.83607,0.83195,0.83278,0.0021600000000000508,0.0041200000000000125,0.022209999999999286,0.09725348941918596,0.5242718446602049,0.902746510580814,23,24,47,1.826086956521739,5.0,2.125,4.0,44,0.4583333333333333,0.00022927083333332612,9.500000000000365e-05,0.000106979166666669,0.00046999999999997044,0.0005899999999999794,0.5243788157253909,10,14,0.6,0.42857142857142855,0,3,0.125,44,0.0016199999999999548,0.39320388349513347,0.9854368932038959,10
