date,symbol,timeframe,bars,open,high,low,close,net_move,daily_range,path_length,trend_efficiency,path_efficiency,noise_ratio,up_run_count,down_run_count,total_run_count,avg_up_run_length,max_up_run_length,avg_down_run_length,max_down_run_length,pullback_count,pullback_ratio,avg_body_size,avg_upper_wick,avg_lower_wick,max_upper_wick,max_lower_wick,wick_ratio,new_high_count,new_low_count,high_break_acceptance,low_break_acceptance,failed_high_breakouts,failed_low_breakouts,false_breakout_ratio,direction_changes,largest_candle,largest_candle_pct_of_day,top_3_candles_share,atr_spike_count
2022-03-25,USDCHF,M15,12,0.93115,0.93133,0.93023,0.93042,0.0007300000000000084,0.0010999999999999899,0.0015499999999997183,0.4709677419355749,0.6636363636363773,0.5290322580644251,3,3,6,1.6666666666666667,2.0,2.0,3.0,5,0.4166666666666667,0.00016166666666663407,8.416666666668145e-05,0.00010250000000000536,0.000280000000000058,0.00031000000000003247,0.511491277185435,0,4,0.0,0.25,0,2,0.5,5,0.0006500000000000394,0.5909090909091322,1.363636363636428,0
2022-03-28,USDCHF,M15,96,0.93012,0.93813,0.92983,0.93472,0.0046000000000000485,0.008299999999999974,0.032379999999999964,0.14206300185299733,0.5542168674698871,0.8579369981470026,25,26,51,2.08,5.0,1.5769230769230769,4.0,49,0.5104166666666666,0.0003368750000000015,0.00014583333333333345,0.00016656249999999714,0.0008000000000000229,0.0008399999999999519,0.5239656588627158,20,1,0.6,0.0,3,1,0.19047619047619047,49,0.0021100000000000563,0.2542168674698871,0.6216867469879602,9
2022-03-29,USDCHF,M15,96,0.93361,0.93739,0.92976,0.9307,0.002910000000000079,0.007629999999999915,0.03469000000000022,0.0838858460651502,0.38138925294890064,0.9161141539348499,24,24,48,2.0833333333333335,6.0,1.8333333333333333,4.0,47,0.4895833333333333,0.00036729166666666854,0.0001594791666666683,0.00017333333333333206,0.0007000000000000339,0.0008600000000000829,0.48638556789787213,10,11,0.7,0.2727272727272727,3,4,0.3333333333333333,47,0.0020900000000000363,0.2739187418086579,0.7653997378768049,11
2022-03-30,USDCHF,M15,96,0.93071,0.93134,0.922,0.92321,0.007500000000000062,0.009339999999999904,0.03425999999999996,0.2189141856392315,0.8029978586723918,0.7810858143607685,25,23,48,1.72,4.0,2.130434782608696,6.0,46,0.4791666666666667,0.0003595833333333298,0.00013437500000000138,0.00017916666666666545,0.0006799999999999029,0.0007700000000000484,0.5246835112520104,4,21,0.5,0.42857142857142855,2,6,0.32,46,0.0018799999999999928,0.2012847965738771,0.573875802997856,5
2022-03-31,USDCHF,M15,96,0.92263,0.92589,0.91949,0.92286,0.0002300000000000635,0.006399999999999961,0.03195999999999943,0.007196495619526519,0.035937500000010135,0.9928035043804735,26,27,53,1.8846153846153846,6.0,1.7037037037037037,6.0,52,0.5416666666666666,0.000337500000000001,0.00014375000000000382,0.00016468749999999527,0.0008899999999999464,0.0008899999999999464,0.48916136205757893,16,7,0.6875,0.42857142857142855,1,3,0.17391304347826086,52,0.0027599999999999847,0.43125000000000024,0.9109374999999884,9
2022-04-01,USDCHF,M15,96,0.92221,0.92798,0.92203,0.92566,0.003450000000000064,0.005950000000000011,0.0266099999999998,0.12965050732807554,0.579831932773119,0.8703494926719244,28,28,56,1.75,5.0,1.6071428571428572,5.0,55,0.5729166666666666,0.00028687499999999894,0.00011947916666666646,0.0001417708333333346,0.0008399999999999519,0.001060000000000061,0.4843084926659145,23,2,0.43478260869565216,0.0,7,1,0.32,55,0.0019100000000000783,0.3210084033613571,0.7848739495798225,12
2022-04-04,USDCHF,M15,96,0.92555,0.92809,0.92449,0.92649,0.0009400000000000519,0.0035999999999999366,0.026420000000000443,0.03557910673732158,0.2611111111111301,0.9644208932626784,26,24,50,1.9230769230769231,5.0,1.8333333333333333,7.0,48,0.5,0.0002753124999999972,9.562499999999849e-05,0.00012979166666667966,0.00037999999999993594,0.0008000000000000229,0.49450357977487697,13,7,0.6153846153846154,0.0,3,3,0.3,48,0.0018900000000000583,0.5250000000000254,1.3250000000000377,11
2022-04-05,USDCHF,M15,96,0.92623,0.92981,0.92373,0.92947,0.0032400000000000206,0.006079999999999974,0.025059999999999638,0.12928970470870182,0.5328947368421109,0.8707102952912982,28,28,56,1.7142857142857142,4.0,1.5357142857142858,4.0,53,0.5520833333333334,0.00026104166666666523,0.00010270833333333544,0.00011749999999999955,0.0005800000000000249,0.0007299999999998974,0.49968209249090184,11,11,0.36363636363636365,0.6363636363636364,3,2,0.22727272727272727,53,0.0021299999999999653,0.3503289473684168,0.9128289473684157,7
2022-04-06,USDCHF,M15,96,0.92943,0.93498,0.92895,0.9331,0.003670000000000062,0.00602999999999998,0.026279999999999526,0.13964992389650413,0.6086235489220687,0.8603500761034959,25,24,49,2.12,7.0,1.75,6.0,48,0.5,0.0002706249999999989,0.00012041666666666682,0.00016729166666666745,0.0006699999999999484,0.0020999999999999908,0.5233117921323062,18,2,0.7222222222222222,0.5,1,1,0.1,48,0.003449999999999953,0.5721393034825812,1.0646766169154234,10
2022-04-07,USDCHF,M15,96,0.93312,0.93478,0.93154,0.93406,0.0009400000000000519,0.0032400000000000206,0.02709000000000006,0.034699150978222584,0.2901234567901376,0.9653008490217774,24,26,50,2.2083333333333335,4.0,1.5769230769230769,4.0,48,0.5,0.00027114583333332523,0.00012104166666667322,0.00011968749999999768,0.0005499999999999394,0.0012400000000000189,0.5128264609635711,5,2,0.4,0.5,1,2,0.42857142857142855,48,0.0015000000000000568,0.46296296296297756,1.3333333333333561,11
2022-04-08,USDCHF,M15,96,0.93339,0.93737,0.9327,0.93411,0.0007199999999999429,0.004670000000000063,0.019179999999999198,0.037539103232532484,0.15417558886508206,0.9624608967674675,21,19,40,2.142857142857143,5.0,2.473684210526316,11.0,38,0.3958333333333333,0.00020020833333332191,0.0001212500000000033,0.00011000000000000824,0.0005399999999999849,0.0004900000000001015,0.5551495795841191,19,1,0.631578947368421,0.0,3,0,0.15,38,0.0012800000000000589,0.2740899357601802,0.6852248394004149,6
