position_id,symbol,direction,open_time_utc,close_time_utc,entry_price,exit_price,profit_sum,net_sum,strategy_id,account_type,sample_type
2,EURGBP,BUY,2021-07-06 15:30:00+00:00,2021-07-06 16:32:40+00:00,0.85435,0.85507,9.47,9.47,3.31.132,DEMO_ACCOUNT,IS
4,EURGBP,BUY,2021-07-12 01:00:00+00:00,2021-07-12 10:47:40+00:00,0.85516,0.85585,9.07,9.07,3.31.132,DEMO_ACCOUNT,IS
6,EURGBP,BUY,2021-07-13 18:30:00+00:00,2021-07-13 23:45:00+00:00,0.85404,0.85265,-19.71,-19.71,3.31.132,DEMO_ACCOUNT,IS
8,EURGBP,BUY,2021-07-14 09:30:00+00:00,2021-07-14 11:30:40+00:00,0.85264,0.85113,-21.43,-21.43,3.31.132,DEMO_ACCOUNT,IS
10,EURGBP,BUY,2021-07-16 11:30:00+00:00,2021-07-16 12:34:40+00:00,0.85307,0.85385,10.3,10.3,3.31.132,DEMO_ACCOUNT,IS
12,EURGBP,BUY,2021-07-22 13:30:00+00:00,2021-07-22 16:16:20+00:00,0.85745,0.85841,12.73,12.73,3.31.132,DEMO_ACCOUNT,IS
14,EURGBP,BUY,2021-07-23 16:30:00+00:00,2021-07-23 23:45:00+00:00,0.85551,0.85617,8.57,8.57,3.31.132,DEMO_ACCOUNT,IS
16,EURGBP,BUY,2021-07-26 12:45:00+00:00,2021-07-26 23:45:00+00:00,0.8553,0.85414,-16.54,-16.54,3.31.132,DEMO_ACCOUNT,IS
18,EURGBP,BUY,2021-07-27 18:00:00+00:00,2021-07-27 23:45:00+00:00,0.85245,0.85137,-15.5,-15.5,3.31.132,DEMO_ACCOUNT,IS
20,EURGBP,BUY,2021-07-28 10:00:00+00:00,2021-07-28 22:40:40+00:00,0.85139,0.8519,6.59,6.59,3.31.132,DEMO_ACCOUNT,IS
22,EURGBP,BUY,2021-07-29 06:45:00+00:00,2021-07-29 23:45:00+00:00,0.85165,0.85127,-5.81,-5.81,3.31.132,DEMO_ACCOUNT,IS
24,EURGBP,BUY,2021-08-03 11:00:00+00:00,2021-08-03 17:00:20+00:00,0.85423,0.85476,6.86,6.86,3.31.132,DEMO_ACCOUNT,IS
26,EURGBP,BUY,2021-08-05 13:45:00+00:00,2021-08-05 14:00:40+00:00,0.8508,0.85149,9.11,9.11,3.31.132,DEMO_ACCOUNT,IS
28,EURGBP,BUY,2021-08-06 15:45:00+00:00,2021-08-06 23:45:00+00:00,0.84781,0.84762,-3.14,-3.14,3.31.132,DEMO_ACCOUNT,IS
30,EURGBP,BUY,2021-08-10 13:30:00+00:00,2021-08-10 16:29:20+00:00,0.84592,0.8465,7.53,7.53,3.31.132,DEMO_ACCOUNT,IS
32,EURGBP,BUY,2021-08-11 15:45:00+00:00,2021-08-11 23:45:00+00:00,0.84718,0.8468,-5.77,-5.77,3.31.132,DEMO_ACCOUNT,IS
34,EURGBP,BUY,2021-08-18 01:00:00+00:00,2021-08-18 09:00:40+00:00,0.85216,0.85277,7.89,7.89,3.31.132,DEMO_ACCOUNT,IS
36,EURGBP,BUY,2021-08-23 04:00:00+00:00,2021-08-23 05:56:20+00:00,0.85813,0.85878,8.37,8.37,3.31.132,DEMO_ACCOUNT,IS
38,EURGBP,BUY,2021-08-25 04:45:00+00:00,2021-08-25 16:07:40+00:00,0.85601,0.85647,5.81,5.81,3.31.132,DEMO_ACCOUNT,IS
40,EURGBP,BUY,2021-08-27 10:30:00+00:00,2021-08-27 16:11:20+00:00,0.85793,0.85639,-21.62,-21.62,3.31.132,DEMO_ACCOUNT,IS
42,EURGBP,BUY,2021-08-30 09:30:00+00:00,2021-08-30 10:29:40+00:00,0.85726,0.8577,5.55,5.55,3.31.132,DEMO_ACCOUNT,IS
44,EURGBP,BUY,2021-08-31 09:30:00+00:00,2021-08-31 10:54:40+00:00,0.85769,0.85807,4.74,4.74,3.31.132,DEMO_ACCOUNT,IS
46,EURGBP,BUY,2021-09-01 09:00:00+00:00,2021-09-01 09:32:40+00:00,0.85909,0.85773,-19.21,-19.21,3.31.132,DEMO_ACCOUNT,IS
48,EURGBP,BUY,2021-09-02 17:00:00+00:00,2021-09-02 23:45:00+00:00,0.85875,0.85824,-7.56,-7.56,3.31.132,DEMO_ACCOUNT,IS
50,EURGBP,BUY,2021-09-03 12:30:00+00:00,2021-09-03 13:46:40+00:00,0.85848,0.85891,5.45,5.45,3.31.132,DEMO_ACCOUNT,IS
52,EURGBP,BUY,2021-09-08 12:45:00+00:00,2021-09-08 17:45:40+00:00,0.85905,0.85958,6.78,6.78,3.31.132,DEMO_ACCOUNT,IS
54,EURGBP,BUY,2021-09-09 15:00:00+00:00,2021-09-09 15:47:40+00:00,0.85619,0.85412,-29.13,-29.13,3.31.132,DEMO_ACCOUNT,IS
