position_id,symbol,direction,open_time_utc,close_time_utc,entry_price,exit_price,profit_sum,net_sum,strategy_id,account_type,sample_type
2,USDCHF,BUY,2021-07-06 04:15:00+00:00,2021-07-06 12:35:40+00:00,0.92226,0.92452,23.95,23.95,6.47.153,DEMO_ACCOUNT,IS
4,USDCHF,BUY,2021-07-07 02:45:00+00:00,2021-07-07 23:45:00+00:00,0.92517,0.92565,4.69,4.69,6.47.153,DEMO_ACCOUNT,IS
6,USDCHF,BUY,2021-07-08 03:30:00+00:00,2021-07-08 10:59:40+00:00,0.92566,0.92016,-60.27,-60.27,6.47.153,DEMO_ACCOUNT,IS
8,USDCHF,BUY,2021-07-13 11:30:00+00:00,2021-07-13 15:30:40+00:00,0.91613,0.91825,22.59,22.59,6.47.153,DEMO_ACCOUNT,IS
10,USDCHF,BUY,2021-07-14 04:10:00+00:00,2021-07-14 23:45:00+00:00,0.91861,0.91427,-47.97,-47.97,6.47.153,DEMO_ACCOUNT,IS
12,USDCHF,BUY,2021-07-19 04:45:00+00:00,2021-07-19 12:14:40+00:00,0.91993,0.92213,23.36,23.36,6.47.153,DEMO_ACCOUNT,IS
14,USDCHF,BUY,2021-07-21 04:45:00+00:00,2021-07-21 23:45:00+00:00,0.92145,0.91749,-43.66,-43.66,6.47.153,DEMO_ACCOUNT,IS
16,USDCHF,BUY,2021-07-23 08:00:00+00:00,2021-07-23 14:31:40+00:00,0.92047,0.92201,16.2,16.2,6.47.153,DEMO_ACCOUNT,IS
18,USDCHF,BUY,2021-08-06 02:00:00+00:00,2021-08-06 15:30:40+00:00,0.90722,0.90915,20.73,20.73,6.47.153,DEMO_ACCOUNT,IS
20,USDCHF,BUY,2021-08-09 17:15:00+00:00,2021-08-09 23:45:00+00:00,0.91884,0.92058,18.4,18.4,6.47.153,DEMO_ACCOUNT,IS
22,USDCHF,BUY,2021-08-10 16:00:00+00:00,2021-08-10 23:45:00+00:00,0.92364,0.92301,-7.33,-7.33,6.47.153,DEMO_ACCOUNT,IS
24,USDCHF,BUY,2021-08-11 04:00:00+00:00,2021-08-11 23:45:00+00:00,0.92369,0.92174,-21.66,-21.66,6.47.153,DEMO_ACCOUNT,IS
26,USDCHF,BUY,2021-08-18 16:00:00+00:00,2021-08-18 18:26:40+00:00,0.91612,0.91961,37.45,37.45,6.47.153,DEMO_ACCOUNT,IS
28,USDCHF,BUY,2021-08-20 02:30:00+00:00,2021-08-20 23:45:00+00:00,0.91939,0.91702,-26.34,-26.34,6.47.153,DEMO_ACCOUNT,IS
30,USDCHF,BUY,2021-08-25 16:00:00+00:00,2021-08-25 23:45:00+00:00,0.91556,0.91367,-21.19,-21.19,6.47.153,DEMO_ACCOUNT,IS
32,USDCHF,BUY,2021-08-26 05:00:00+00:00,2021-08-26 10:00:20+00:00,0.91415,0.91648,24.92,24.92,6.47.153,DEMO_ACCOUNT,IS
34,USDCHF,BUY,2021-08-27 16:00:00+00:00,2021-08-27 18:10:40+00:00,0.91816,0.91266,-60.76,-60.76,6.47.153,DEMO_ACCOUNT,IS
36,USDCHF,BUY,2021-09-01 03:15:00+00:00,2021-09-01 08:21:40+00:00,0.91617,0.91863,26.28,26.28,6.47.153,DEMO_ACCOUNT,IS
38,USDCHF,BUY,2021-09-14 04:00:00+00:00,2021-09-14 23:45:00+00:00,0.9226,0.91994,-29.41,-29.41,6.47.153,DEMO_ACCOUNT,IS
40,USDCHF,BUY,2021-09-17 16:00:00+00:00,2021-09-17 19:52:40+00:00,0.92879,0.93203,34.26,34.26,6.47.153,DEMO_ACCOUNT,IS
42,USDCHF,BUY,2021-09-23 04:00:00+00:00,2021-09-23 23:45:00+00:00,0.92687,0.92453,-25.81,-25.81,6.47.153,DEMO_ACCOUNT,IS
44,USDCHF,BUY,2021-09-27 04:00:00+00:00,2021-09-27 10:53:40+00:00,0.92562,0.928,25.15,25.15,6.47.153,DEMO_ACCOUNT,IS
46,USDCHF,BUY,2021-09-28 10:00:00+00:00,2021-09-28 23:45:00+00:00,0.92934,0.92906,-3.51,-3.51,6.47.153,DEMO_ACCOUNT,IS
48,USDCHF,BUY,2021-09-29 03:45:00+00:00,2021-09-29 17:23:40+00:00,0.9298,0.93275,31.13,31.13,6.47.153,DEMO_ACCOUNT,IS
50,USDCHF,BUY,2021-09-30 09:45:00+00:00,2021-09-30 23:45:00+00:00,0.93464,0.93198,-29.04,-29.04,6.47.153,DEMO_ACCOUNT,IS
