position_id,symbol,direction,open_time_utc,close_time_utc,entry_price,exit_price,profit_sum,net_sum,strategy_id,account_type,sample_type
2,GBPUSD,BUY,2021-07-12 06:15:00+00:00,2021-07-12 18:17:40+00:00,1.38928,1.38794,-13.9,-13.9,0.13205,DEMO_ACCOUNT,IS
4,GBPUSD,BUY,2021-07-13 10:00:00+00:00,2021-07-13 23:45:00+00:00,1.38798,1.38138,-66.5,-66.5,0.13205,DEMO_ACCOUNT,IS
6,GBPUSD,BUY,2021-07-27 09:15:00+00:00,2021-07-27 10:01:40+00:00,1.38129,1.38073,-6.1,-6.1,0.13205,DEMO_ACCOUNT,IS
8,GBPUSD,BUY,2021-07-28 00:15:00+00:00,2021-07-28 03:54:40+00:00,1.38841,1.3875,-9.6,-9.6,0.13205,DEMO_ACCOUNT,IS
10,GBPUSD,BUY,2021-07-29 03:30:00+00:00,2021-07-29 08:26:40+00:00,1.39064,1.39322,25.3,25.3,0.13205,DEMO_ACCOUNT,IS
12,GBPUSD,BUY,2021-07-30 00:15:00+00:00,2021-07-30 03:01:40+00:00,1.39625,1.39599,-3.1,-3.1,0.13205,DEMO_ACCOUNT,IS
14,GBPUSD,BUY,2021-08-02 05:15:00+00:00,2021-08-02 09:19:40+00:00,1.3889,1.39122,22.7,22.7,0.13205,DEMO_ACCOUNT,IS
16,GBPUSD,BUY,2021-08-03 00:15:00+00:00,2021-08-03 04:31:20+00:00,1.3886,1.38873,0.8,0.8,0.13205,DEMO_ACCOUNT,IS
18,GBPUSD,BUY,2021-08-04 04:00:00+00:00,2021-08-04 05:50:40+00:00,1.39083,1.39271,18.3,18.3,0.13205,DEMO_ACCOUNT,IS
20,GBPUSD,BUY,2021-08-05 05:45:00+00:00,2021-08-05 09:03:40+00:00,1.38865,1.38881,1.1,1.1,0.13205,DEMO_ACCOUNT,IS
22,GBPUSD,BUY,2021-08-06 03:30:00+00:00,2021-08-06 10:08:40+00:00,1.39233,1.39198,-4.0,-4.0,0.13205,DEMO_ACCOUNT,IS
24,GBPUSD,BUY,2021-08-09 01:15:00+00:00,2021-08-09 10:12:40+00:00,1.38717,1.3874,1.8,1.8,0.13205,DEMO_ACCOUNT,IS
26,GBPUSD,BUY,2021-08-12 09:45:00+00:00,2021-08-12 11:13:40+00:00,1.38654,1.38674,1.5,1.5,0.13205,DEMO_ACCOUNT,IS
28,GBPUSD,BUY,2021-08-16 00:15:00+00:00,2021-08-16 16:29:40+00:00,1.38724,1.38583,-14.6,-14.6,0.13205,DEMO_ACCOUNT,IS
30,GBPUSD,BUY,2021-08-30 00:15:00+00:00,2021-08-30 09:37:40+00:00,1.37614,1.37653,3.4,3.4,0.13205,DEMO_ACCOUNT,IS
