position_id,symbol,direction,open_time_utc,close_time_utc,entry_price,exit_price,profit_sum,net_sum,strategy_id,account_type,sample_type
2,USOIL.cash,BUY,2021-07-06 12:45:00+00:00,2021-07-06 14:43:40+00:00,75.821,75.291,-5.3,-5.3,5.11.112,DEMO_ACCOUNT,IS
4,USOIL.cash,BUY,2021-07-09 05:45:00+00:00,2021-07-09 15:48:40+00:00,72.352,73.327,9.75,9.75,5.11.112,DEMO_ACCOUNT,IS
6,USOIL.cash,BUY,2021-07-14 05:45:00+00:00,2021-07-14 14:10:40+00:00,74.467,73.937,-5.3,-5.3,5.11.112,DEMO_ACCOUNT,IS
8,USOIL.cash,BUY,2021-07-15 13:30:00+00:00,2021-07-15 14:20:40+00:00,71.667,71.137,-5.3,-5.3,5.11.112,DEMO_ACCOUNT,IS
10,USOIL.cash,BUY,2021-07-16 08:45:00+00:00,2021-07-16 17:09:40+00:00,71.126,70.596,-5.3,-5.3,5.11.112,DEMO_ACCOUNT,IS
12,USOIL.cash,BUY,2021-07-20 12:00:00+00:00,2021-07-20 15:54:40+00:00,66.294,65.764,-5.3,-5.3,5.11.112,DEMO_ACCOUNT,IS
14,USOIL.cash,BUY,2021-07-21 01:45:00+00:00,2021-07-21 11:12:40+00:00,66.561,67.536,9.75,9.75,5.11.112,DEMO_ACCOUNT,IS
16,USOIL.cash,BUY,2021-07-22 06:00:00+00:00,2021-07-22 12:14:40+00:00,69.788,70.763,9.75,9.75,5.11.112,DEMO_ACCOUNT,IS
18,USOIL.cash,BUY,2021-07-23 07:15:00+00:00,2021-07-23 23:45:00+00:00,71.398,71.885,4.87,4.87,5.11.112,DEMO_ACCOUNT,IS
20,USOIL.cash,BUY,2021-07-30 04:00:00+00:00,2021-07-30 23:45:00+00:00,72.939,73.307,3.68,3.68,5.11.112,DEMO_ACCOUNT,IS
22,USOIL.cash,BUY,2021-08-03 15:15:00+00:00,2021-08-03 15:22:40+00:00,70.528,69.998,-5.3,-5.3,5.11.112,DEMO_ACCOUNT,IS
24,USOIL.cash,BUY,2021-08-04 09:00:00+00:00,2021-08-04 14:07:40+00:00,70.037,69.507,-5.3,-5.3,5.11.112,DEMO_ACCOUNT,IS
