position_id,symbol,direction,open_time_utc,close_time_utc,entry_price,exit_price,profit_sum,net_sum,strategy_id,account_type,sample_type
2,USDCAD,BUY,2021-07-06 09:15:00+00:00,2021-07-06 17:35:40+00:00,1.23032,1.24882,147.64,147.64,5.11.180,DEMO_ACCOUNT,IS
4,USDCAD,BUY,2021-07-12 11:30:00+00:00,2021-07-12 23:45:00+00:00,1.24639,1.24516,-10.38,-10.38,5.11.180,DEMO_ACCOUNT,IS
6,USDCAD,BUY,2021-07-13 03:15:00+00:00,2021-07-13 23:45:00+00:00,1.24482,1.25142,52.24,52.24,5.11.180,DEMO_ACCOUNT,IS
8,USDCAD,BUY,2021-07-14 05:15:00+00:00,2021-07-14 15:13:20+00:00,1.25009,1.24709,-24.56,-24.56,5.11.180,DEMO_ACCOUNT,IS
10,USDCAD,BUY,2021-07-23 12:15:00+00:00,2021-07-23 23:45:00+00:00,1.25612,1.25664,3.64,3.64,5.11.180,DEMO_ACCOUNT,IS
12,USDCAD,BUY,2021-07-26 00:15:00+00:00,2021-07-26 17:51:40+00:00,1.25613,1.25313,-24.44,-24.44,5.11.180,DEMO_ACCOUNT,IS
14,USDCAD,BUY,2021-07-27 03:30:00+00:00,2021-07-27 23:45:00+00:00,1.25439,1.26011,44.89,44.89,5.11.180,DEMO_ACCOUNT,IS
16,USDCAD,BUY,2021-07-28 04:30:00+00:00,2021-07-28 20:02:40+00:00,1.25826,1.25526,-24.4,-24.4,5.11.180,DEMO_ACCOUNT,IS
18,USDCAD,BUY,2021-07-29 15:45:00+00:00,2021-07-29 23:45:00+00:00,1.2457,1.24476,-8.05,-8.05,5.11.180,DEMO_ACCOUNT,IS
20,USDCAD,BUY,2021-07-30 10:15:00+00:00,2021-07-30 23:45:00+00:00,1.24435,1.24621,14.43,14.43,5.11.180,DEMO_ACCOUNT,IS
22,USDCAD,BUY,2021-08-02 10:30:00+00:00,2021-08-02 23:45:00+00:00,1.24664,1.2506,31.16,31.16,5.11.180,DEMO_ACCOUNT,IS
24,USDCAD,BUY,2021-08-03 03:15:00+00:00,2021-08-03 23:45:00+00:00,1.24958,1.25363,31.81,31.81,5.11.180,DEMO_ACCOUNT,IS
26,USDCAD,BUY,2021-08-04 06:15:00+00:00,2021-08-04 23:45:00+00:00,1.25202,1.25418,16.72,16.72,5.11.180,DEMO_ACCOUNT,IS
28,USDCAD,BUY,2021-08-05 00:15:00+00:00,2021-08-05 12:20:40+00:00,1.25435,1.25135,-24.47,-24.47,5.11.180,DEMO_ACCOUNT,IS
30,USDCAD,BUY,2021-08-06 09:00:00+00:00,2021-08-06 23:45:00+00:00,1.25049,1.25548,39.25,39.25,5.11.180,DEMO_ACCOUNT,IS
32,USDCAD,BUY,2021-08-09 00:15:00+00:00,2021-08-09 23:45:00+00:00,1.25551,1.25792,18.66,18.66,5.11.180,DEMO_ACCOUNT,IS
34,USDCAD,BUY,2021-08-10 09:30:00+00:00,2021-08-10 17:15:40+00:00,1.25682,1.25382,-24.43,-24.43,5.11.180,DEMO_ACCOUNT,IS
36,USDCAD,BUY,2021-08-11 00:15:00+00:00,2021-08-11 15:42:40+00:00,1.25214,1.24914,-24.52,-24.52,5.11.180,DEMO_ACCOUNT,IS
38,USDCAD,BUY,2021-08-12 07:00:00+00:00,2021-08-12 23:45:00+00:00,1.2502,1.25225,15.87,15.87,5.11.180,DEMO_ACCOUNT,IS
40,USDCAD,BUY,2021-08-13 12:15:00+00:00,2021-08-13 23:45:00+00:00,1.25105,1.25155,3.5,3.5,5.11.180,DEMO_ACCOUNT,IS
42,USDCAD,BUY,2021-08-17 16:45:00+00:00,2021-08-17 23:45:00+00:00,1.26037,1.26254,16.69,16.69,5.11.180,DEMO_ACCOUNT,IS
44,USDCAD,BUY,2021-08-18 05:30:00+00:00,2021-08-18 23:45:00+00:00,1.26184,1.26566,29.68,29.68,5.11.180,DEMO_ACCOUNT,IS
46,USDCAD,BUY,2021-08-24 08:15:00+00:00,2021-08-24 09:34:40+00:00,1.2648,1.2618,-24.28,-24.28,5.11.180,DEMO_ACCOUNT,IS
48,USDCAD,BUY,2021-08-25 11:30:00+00:00,2021-08-25 23:45:00+00:00,1.26084,1.25885,-16.31,-16.31,5.11.180,DEMO_ACCOUNT,IS
50,USDCAD,BUY,2021-08-26 10:30:00+00:00,2021-08-26 23:45:00+00:00,1.26067,1.26826,59.35,59.35,5.11.180,DEMO_ACCOUNT,IS
52,USDCAD,BUY,2021-08-27 09:30:00+00:00,2021-08-27 17:02:40+00:00,1.26706,1.26406,-24.23,-24.23,5.11.180,DEMO_ACCOUNT,IS
54,USDCAD,BUY,2021-08-30 10:45:00+00:00,2021-08-30 16:14:40+00:00,1.26182,1.25882,-24.33,-24.33,5.11.180,DEMO_ACCOUNT,IS
56,USDCAD,BUY,2021-08-31 00:15:00+00:00,2021-08-31 08:47:40+00:00,1.26113,1.25813,-24.34,-24.34,5.11.180,DEMO_ACCOUNT,IS
58,USDCAD,BUY,2021-09-01 09:30:00+00:00,2021-09-01 10:52:40+00:00,1.26143,1.25843,-24.34,-24.34,5.11.180,DEMO_ACCOUNT,IS
60,USDCAD,BUY,2021-09-02 03:15:00+00:00,2021-09-02 17:37:40+00:00,1.26155,1.25855,-24.34,-24.34,5.11.180,DEMO_ACCOUNT,IS
62,USDCAD,BUY,2021-09-03 08:45:00+00:00,2021-09-03 15:30:40+00:00,1.25463,1.25163,-24.47,-24.47,5.11.180,DEMO_ACCOUNT,IS
64,USDCAD,BUY,2021-09-14 12:30:00+00:00,2021-09-14 15:34:20+00:00,1.26427,1.26127,-24.29,-24.29,5.11.180,DEMO_ACCOUNT,IS
66,USDCAD,BUY,2021-09-17 06:15:00+00:00,2021-09-17 10:31:40+00:00,1.26764,1.26464,-24.22,-24.22,5.11.180,DEMO_ACCOUNT,IS
68,USDCAD,BUY,2021-09-28 05:15:00+00:00,2021-09-28 23:45:00+00:00,1.26179,1.26816,49.73,49.73,5.11.180,DEMO_ACCOUNT,IS
70,USDCAD,BUY,2021-11-10 04:00:00+00:00,2021-11-10 16:31:40+00:00,1.24324,1.24024,-24.69,-24.69,5.11.180,DEMO_ACCOUNT,IS
72,USDCAD,BUY,2021-11-12 08:00:00+00:00,2021-11-12 17:17:40+00:00,1.25843,1.25543,-24.4,-24.4,5.11.180,DEMO_ACCOUNT,IS
74,USDCAD,BUY,2021-11-15 04:30:00+00:00,2021-11-15 16:28:40+00:00,1.25392,1.25092,-24.48,-24.48,5.11.180,DEMO_ACCOUNT,IS
76,USDCAD,BUY,2021-11-16 04:00:00+00:00,2021-11-16 23:45:00+00:00,1.24965,1.25627,52.2,52.2,5.11.180,DEMO_ACCOUNT,IS
78,USDCAD,BUY,2021-11-17 09:30:00+00:00,2021-11-17 23:45:00+00:00,1.25451,1.2607,48.6,48.6,5.11.180,DEMO_ACCOUNT,IS
