position_id,symbol,direction,open_time_utc,close_time_utc,entry_price,exit_price,profit_sum,net_sum,strategy_id,account_type,sample_type
2,XAUUSD,BUY,2021-07-02 03:45:00+00:00,2021-07-02 15:00:40+00:00,1778.01,1789.41,113.75,113.75,2.13.130,LIVE_ACCOUNT,IS
4,XAUUSD,BUY,2021-07-06 04:45:00+00:00,2021-07-06 09:00:40+00:00,1794.23,1805.63,113.74,113.74,2.13.130,LIVE_ACCOUNT,IS
6,XAUUSD,BUY,2021-07-07 04:30:00+00:00,2021-07-07 23:45:00+00:00,1801.84,1803.81,19.44,19.44,2.13.130,LIVE_ACCOUNT,IS
8,XAUUSD,BUY,2021-07-08 10:30:00+00:00,2021-07-08 13:00:40+00:00,1806.01,1817.41,113.74,113.74,2.13.130,LIVE_ACCOUNT,IS
10,XAUUSD,BUY,2021-07-09 04:45:00+00:00,2021-07-09 23:45:00+00:00,1806.24,1808.22,19.54,19.54,2.13.130,LIVE_ACCOUNT,IS
12,XAUUSD,BUY,2021-07-13 03:15:00+00:00,2021-07-13 23:45:00+00:00,1808.65,1807.77,-9.06,-9.06,2.13.130,LIVE_ACCOUNT,IS
14,XAUUSD,BUY,2021-07-14 05:45:00+00:00,2021-07-14 15:00:40+00:00,1811.42,1822.82,113.74,113.74,2.13.130,LIVE_ACCOUNT,IS
16,XAUUSD,BUY,2021-07-15 04:45:00+00:00,2021-07-15 23:45:00+00:00,1828.1,1829.25,11.24,11.24,2.13.130,LIVE_ACCOUNT,IS
18,XAUUSD,BUY,2021-07-16 02:15:00+00:00,2021-07-16 13:00:40+00:00,1831.36,1819.81,-115.76,-115.76,2.13.130,LIVE_ACCOUNT,IS
20,XAUUSD,BUY,2021-07-20 03:15:00+00:00,2021-07-20 23:45:00+00:00,1813.74,1810.08,-36.86,-36.86,2.13.130,LIVE_ACCOUNT,IS
22,XAUUSD,BUY,2021-07-21 09:15:00+00:00,2021-07-21 14:00:40+00:00,1812.43,1800.88,-115.76,-115.76,2.13.130,LIVE_ACCOUNT,IS
24,XAUUSD,BUY,2021-07-22 10:15:00+00:00,2021-07-22 23:45:00+00:00,1803.01,1806.61,35.74,35.74,2.13.130,LIVE_ACCOUNT,IS
26,XAUUSD,BUY,2021-07-23 02:15:00+00:00,2021-07-23 14:00:40+00:00,1808.45,1796.9,-115.76,-115.76,2.13.130,LIVE_ACCOUNT,IS
28,XAUUSD,BUY,2021-07-27 10:45:00+00:00,2021-07-27 23:45:00+00:00,1800.0,1799.33,-6.96,-6.96,2.13.130,LIVE_ACCOUNT,IS
30,XAUUSD,BUY,2021-07-28 04:30:00+00:00,2021-07-28 23:45:00+00:00,1802.98,1807.61,46.04,46.04,2.13.130,LIVE_ACCOUNT,IS
