date,symbol,timeframe,bars,open,high,low,close,net_move,daily_range,path_length,trend_efficiency,path_efficiency,noise_ratio,up_run_count,down_run_count,total_run_count,avg_up_run_length,max_up_run_length,avg_down_run_length,max_down_run_length,pullback_count,pullback_ratio,avg_body_size,avg_upper_wick,avg_lower_wick,max_upper_wick,max_lower_wick,wick_ratio,new_high_count,new_low_count,high_break_acceptance,low_break_acceptance,failed_high_breakouts,failed_low_breakouts,false_breakout_ratio,direction_changes,largest_candle,largest_candle_pct_of_day,top_3_candles_share,atr_spike_count
2022-01-06,US500,M15,30,4698.75,4727.0,4673.5,4704.5,5.75,53.5,157.0,0.03662420382165605,0.10747663551401869,0.9633757961783439,6,6,12,2.8333333333333335,4.0,1.8333333333333333,4.0,11,0.36666666666666664,5.908333333333333,3.066666666666667,2.7246666666666592,10.0,9.75,0.5625941626031903,2,2,0.5,1.0,1,0,0.25,11,32.25,0.602803738317757,1.5093457943925233,3
2022-01-07,US500,M15,92,4707.7,4716.2,4664.7,4677.7,30.0,51.5,252.5,0.1188118811881188,0.5825242718446602,0.8811881188118812,21,22,43,1.9047619047619047,5.0,2.0,5.0,39,0.42391304347826086,2.7348913043478227,1.6274999999999953,1.7843478260869647,10.349999999999454,13.0,0.6039638712735063,6,10,0.16666666666666666,0.5,2,2,0.25,39,30.75,0.5970873786407767,1.3349514563106797,10
2022-01-10,US500,M15,92,4672.45,4691.95,4583.45,4672.7,0.25,108.5,401.7999999999993,0.0006222000995520171,0.002304147465437788,0.999377799900448,19,20,39,2.4210526315789473,7.0,2.15,8.0,36,0.391304347826087,4.406630434782607,1.6641304347826027,1.752500000000005,9.5,8.25,0.4898743844435334,10,11,0.6,0.6363636363636364,1,3,0.19047619047619047,36,26.25,0.24193548387096775,0.6405529953917051,15
2022-01-11,US500,M15,92,4673.7,4718.65,4638.2,4715.45,41.75,80.44999999999982,326.9400000000005,0.12769927203768255,0.518955873213177,0.8723007279623174,25,26,51,1.84,5.0,1.6538461538461537,7.0,49,0.532608695652174,3.5715217391304437,1.5334782608695645,1.6140217391304323,9.0,7.75,0.5092914063446216,17,7,0.47058823529411764,0.2857142857142857,4,3,0.2916666666666667,49,32.5,0.403977625854569,1.0037290242386598,14
2022-01-12,US500,M15,92,4716.85,4750.6,4706.1,4730.45,13.599999999999454,44.5,257.77999999999975,0.0527581658778783,0.3056179775280776,0.9472418341221217,24,24,48,1.9583333333333333,4.0,1.7083333333333333,4.0,45,0.4891304347826087,2.802391304347833,1.411521739130441,1.4272826086956565,10.1299999999992,6.75,0.5222682929516119,9,5,0.5555555555555556,0.4,1,3,0.2857142857142857,45,23.5,0.5280898876404494,1.4213483146067416,16
2022-01-13,US500,M15,92,4728.95,4745.7,4652.2,4659.45,69.5,93.5,278.2600000000002,0.24976640552001705,0.7433155080213903,0.750233594479983,18,21,39,2.388888888888889,7.0,2.1904761904761907,5.0,36,0.391304347826087,3.0640217391304385,1.354456521739127,1.4918478260869565,8.25,10.5,0.5133616180715754,10,15,0.2,0.4666666666666667,4,3,0.28,36,23.25,0.24866310160427807,0.6229946524064172,26
2022-01-14,US500,M15,92,4665.35,4676.35,4615.4,4674.25,8.899999999999636,60.95000000000073,370.5699999999979,0.024017054807457933,0.14602132895815473,0.975982945192542,20,21,41,2.4,10.0,1.9047619047619047,8.0,39,0.42391304347826086,4.00206521739128,2.222500000000052,1.884347826086943,14.0,8.5,0.5229136282317689,7,10,0.2857142857142857,0.5,0,1,0.058823529411764705,39,25.0,0.41017227235438397,1.151763740771122,12
2022-01-17,US500,M15,76,4673.48,4676.1,4648.85,4664.6,8.8799999999992,27.25,135.7300000000032,0.06542400353642519,0.32587155963299813,0.9345759964635748,20,21,41,2.05,8.0,1.5714285714285714,5.0,39,0.5131578947368421,1.8422368421052422,1.0035526315790129,1.1976315789473262,4.75,8.75,0.5508327403251007,1,9,0.0,0.3333333333333333,0,4,0.4,39,11.75,0.43119266055045874,1.0642201834862386,4
2022-01-18,US500,M15,92,4662.15,4671.4,4569.9,4586.9,75.25,101.5,345.47999999999956,0.21781289799698997,0.7413793103448276,0.78218710200301,24,26,50,1.7083333333333333,3.0,1.8461538461538463,4.0,47,0.5108695652173914,3.747173913043476,1.5910869565217403,2.311413043478257,11.0,13.25,0.5270135636693558,7,18,0.2857142857142857,0.5555555555555556,3,4,0.28,47,24.5,0.2413793103448276,0.6182266009852216,16
2022-01-19,US500,M15,92,4588.4,4612.4,4527.65,4534.9,53.5,84.75,428.0,0.125,0.6312684365781711,0.875,23,22,45,1.6521739130434783,3.0,2.227272727272727,7.0,43,0.4673913043478261,4.654782608695649,1.9183695652173889,1.7408695652173996,8.0,7.25,0.5013494993120774,6,17,0.6666666666666666,0.7058823529411765,1,4,0.21739130434782608,43,27.0,0.3185840707964602,0.7905604719764012,8
