date,symbol,timeframe,bars,open,high,low,close,net_move,daily_range,path_length,trend_efficiency,path_efficiency,noise_ratio,up_run_count,down_run_count,total_run_count,avg_up_run_length,max_up_run_length,avg_down_run_length,max_down_run_length,pullback_count,pullback_ratio,avg_body_size,avg_upper_wick,avg_lower_wick,max_upper_wick,max_lower_wick,wick_ratio,new_high_count,new_low_count,high_break_acceptance,low_break_acceptance,failed_high_breakouts,failed_low_breakouts,false_breakout_ratio,direction_changes,largest_candle,largest_candle_pct_of_day,top_3_candles_share,atr_spike_count
2022-01-07,USOIL,M15,75,79.596,79.965,78.153,78.379,1.2169999999999987,1.8119999999999976,8.110999999999947,0.1500431512760457,0.6716335540838854,0.8499568487239543,18,19,37,1.8333333333333333,5.0,2.1578947368421053,5.0,36,0.48,0.10823999999999956,0.04970666666666792,0.06111999999999966,0.1980000000000075,0.2799999999999869,0.5281093177841482,4,14,0.5,0.2857142857142857,2,3,0.2777777777777778,36,0.6400000000000006,0.3532008830022083,0.9133554083885307,11
2022-01-10,USOIL,M15,92,78.407,79.013,77.424,77.948,0.4590000000000032,1.5889999999999986,9.550000000000068,0.04806282722513088,0.2888609188168682,0.9519371727748691,25,25,50,1.88,5.0,1.76,5.0,49,0.532608695652174,0.10559782608695656,0.053891304347826845,0.0579239130434785,0.25500000000000966,0.26600000000000534,0.553354490036713,8,6,0.375,0.5,2,2,0.2857142857142857,49,0.6580000000000013,0.41409691629956064,1.079295154185025,7
2022-01-11,USOIL,M15,92,77.989,81.031,77.901,80.697,2.7079999999999984,3.1300000000000097,8.886999999999901,0.30471475188477876,0.8651757188498371,0.6952852481152212,23,23,46,2.260869565217391,6.0,1.6956521739130435,4.0,45,0.4891304347826087,0.09660869565217305,0.047989130434782985,0.05090217391304417,0.21099999999999852,0.2469999999999999,0.5752547554781924,24,1,0.625,0.0,2,0,0.08,45,1.0330000000000013,0.3300319488817885,0.7776357827476051,9
2022-01-12,USOIL,M15,92,80.687,82.466,80.602,82.236,1.5490000000000066,1.86399999999999,8.782000000000025,0.1763835117285359,0.8310085836909951,0.823616488271464,24,23,47,2.1666666666666665,5.0,1.6956521739130435,4.0,46,0.5,0.09541304347826078,0.044554347826086846,0.04811956521739138,0.2150000000000034,0.23299999999998988,0.5260687741697206,20,3,0.35,0.0,5,1,0.2608695652173913,46,0.5220000000000056,0.2800429184549401,0.8143776824034382,10
2022-01-13,USOIL,M15,92,82.233,82.306,80.92,81.129,1.1039999999999992,1.3859999999999957,8.10700000000007,0.1361786110768459,0.7965367965367984,0.8638213889231541,24,24,48,1.625,4.0,2.1666666666666665,5.0,47,0.5108695652173914,0.08926086956521742,0.043999999999999866,0.0432608695652179,0.2149999999999892,0.2149999999999892,0.5354214100281467,1,25,0.0,0.4,1,5,0.23076923076923078,47,0.4609999999999985,0.3326118326118326,0.896825396825396,15
2022-01-14,USOIL,M15,92,81.231,83.765,81.084,83.726,2.4950000000000045,2.6809999999999974,9.102000000000018,0.2741155789936277,0.9306229019022779,0.7258844210063723,22,24,46,2.409090909090909,5.0,1.5416666666666667,8.0,44,0.4782608695652174,0.10024999999999952,0.04555434782608822,0.05292391304347826,0.2220000000000084,0.21999999999999886,0.5387931092814492,31,3,0.6774193548387096,0.0,3,2,0.14705882352941177,44,0.5379999999999967,0.20067139127191244,0.5729205520328247,14
2022-01-17,USOIL,M15,81,83.78,84.082,82.925,83.699,0.08100000000000307,1.1569999999999965,6.769999999999982,0.01196454948301378,0.07000864304235377,0.9880354505169863,19,19,38,2.1052631578947367,4.0,2.1052631578947367,6.0,37,0.4567901234567901,0.0852592592592595,0.037580246913579335,0.04759259259259212,0.15699999999999648,0.24200000000000443,0.537647114360762,0,11,0.0,0.36363636363636365,0,4,0.36363636363636365,37,0.4620000000000033,0.3993085566119315,0.9904926534140054,3
2022-01-18,USOIL,M15,92,83.56,85.905,83.529,85.874,2.313999999999993,2.3760000000000048,12.301999999999879,0.1880994960169091,0.973905723905719,0.8119005039830909,24,24,48,2.125,6.0,1.6666666666666667,5.0,47,0.5108695652173914,0.13351086956521585,0.046456521739131215,0.06015217391304524,0.2259999999999991,0.38900000000001,0.4779754122841138,19,2,0.5789473684210527,0.5,2,1,0.14285714285714285,47,0.5769999999999982,0.2428451178451166,0.6830808080808027,5
2022-01-19,USOIL,M15,92,85.721,86.668,84.978,85.052,0.6689999999999969,1.690000000000012,11.63000000000001,0.05752364574376581,0.39585798816567586,0.9424763542562342,24,25,49,1.75,7.0,1.96,5.0,48,0.5217391304347826,0.12986956521739093,0.054467391304348245,0.06970652173913071,0.20700000000000784,0.25799999999999557,0.5354046024279745,5,9,0.4,0.2222222222222222,2,2,0.2857142857142857,48,0.659000000000006,0.38994082840236766,1.0727810650887428,8
2022-01-20,USOIL,M15,92,84.932,86.916,84.075,84.321,0.6110000000000042,2.840999999999994,10.803000000000054,0.0565583634175693,0.21506511791622862,0.9434416365824307,24,23,47,1.9166666666666667,5.0,1.9565217391304348,6.0,46,0.5,0.1188043478260878,0.058347826086956316,0.05542391304347784,0.4339999999999975,0.24500000000000455,0.5269977200187881,19,7,0.5789473684210527,0.7142857142857143,4,1,0.19230769230769232,46,0.5879999999999939,0.20696937697993492,0.5909890883491697,4
