position_id,symbol,direction,open_time_utc,close_time_utc,entry_price,exit_price,profit_sum,net_sum,strategy_id,account_type,sample_type
2,USDJPY,BUY,2021-07-07 16:15:00+00:00,2021-07-07 23:45:00+00:00,110.726,110.623,-9.81,-9.81,0.18430,DEMO_ACCOUNT,IS
4,USDJPY,BUY,2021-07-09 13:45:00+00:00,2021-07-09 23:45:00+00:00,109.994,110.122,11.12,11.12,0.18430,DEMO_ACCOUNT,IS
6,USDJPY,BUY,2021-07-12 14:45:00+00:00,2021-07-12 23:45:30+00:00,110.309,110.344,2.67,2.67,0.18430,DEMO_ACCOUNT,IS
8,USDJPY,BUY,2021-07-13 16:00:00+00:00,2021-07-13 23:45:00+00:00,110.564,110.64,6.37,6.37,0.18430,DEMO_ACCOUNT,IS
10,USDJPY,BUY,2021-07-16 10:45:00+00:00,2021-07-16 23:45:00+00:00,110.225,110.066,-14.95,-14.95,0.18430,DEMO_ACCOUNT,IS
12,USDJPY,BUY,2021-07-19 08:45:00+00:00,2021-07-19 15:16:20+00:00,109.994,109.594,-37.0,-37.0,0.18430,DEMO_ACCOUNT,IS
14,USDJPY,BUY,2021-07-20 17:15:00+00:00,2021-07-20 23:45:00+00:00,109.658,109.852,17.16,17.16,0.18430,DEMO_ACCOUNT,IS
16,USDJPY,BUY,2021-07-21 10:30:00+00:00,2021-07-21 23:45:00+00:00,110.046,110.286,21.26,21.26,0.18430,DEMO_ACCOUNT,IS
18,USDJPY,BUY,2021-07-22 11:15:00+00:00,2021-07-22 23:45:00+00:00,110.389,110.186,-18.92,-18.92,0.18430,DEMO_ACCOUNT,IS
20,USDJPY,BUY,2021-07-23 10:00:00+00:00,2021-07-23 23:45:00+00:00,110.347,110.551,17.95,17.95,0.18430,DEMO_ACCOUNT,IS
22,USDJPY,BUY,2021-07-30 09:30:00+00:00,2021-07-30 23:45:00+00:00,109.667,109.692,1.78,1.78,0.18430,DEMO_ACCOUNT,IS
24,USDJPY,BUY,2021-08-04 11:15:00+00:00,2021-08-04 15:51:20+00:00,109.179,108.779,-37.27,-37.27,0.18430,DEMO_ACCOUNT,IS
26,USDJPY,BUY,2021-08-06 15:45:00+00:00,2021-08-06 23:45:00+00:00,110.113,110.233,10.39,10.39,0.18430,DEMO_ACCOUNT,IS
28,USDJPY,BUY,2021-08-10 10:15:00+00:00,2021-08-10 23:45:00+00:00,110.463,110.597,11.62,11.62,0.18430,DEMO_ACCOUNT,IS
30,USDJPY,BUY,2021-08-12 17:30:00+00:00,2021-08-12 23:45:00+00:00,110.499,110.437,-6.11,-6.11,0.18430,DEMO_ACCOUNT,IS
32,USDJPY,BUY,2021-08-18 10:00:00+00:00,2021-08-18 23:45:00+00:00,109.654,109.764,9.52,9.52,0.18430,DEMO_ACCOUNT,IS
34,USDJPY,BUY,2021-08-23 09:00:00+00:00,2021-08-23 23:45:00+00:00,109.997,109.699,-27.67,-27.67,0.18430,DEMO_ACCOUNT,IS
36,USDJPY,BUY,2021-08-24 08:15:00+00:00,2021-08-24 16:04:00+00:00,109.858,109.458,-37.04,-37.04,0.18430,DEMO_ACCOUNT,IS
38,USDJPY,BUY,2021-08-25 14:15:00+00:00,2021-08-25 23:45:00+00:00,109.942,109.991,3.95,3.95,0.18430,DEMO_ACCOUNT,IS
40,USDJPY,BUY,2021-08-26 10:00:00+00:00,2021-08-26 23:45:00+00:00,110.195,110.074,-11.49,-11.49,0.18430,DEMO_ACCOUNT,IS
42,USDJPY,BUY,2021-08-27 10:45:00+00:00,2021-08-27 23:45:00+00:00,110.151,109.846,-28.27,-28.27,0.18430,DEMO_ACCOUNT,IS
44,USDJPY,BUY,2021-08-30 14:45:00+00:00,2021-08-30 23:45:00+00:00,109.938,109.932,-1.05,-1.05,0.18430,DEMO_ACCOUNT,IS
46,USDJPY,BUY,2021-08-31 18:15:00+00:00,2021-08-31 23:45:00+00:00,110.042,110.001,-4.23,-4.23,0.18430,DEMO_ACCOUNT,IS
48,USDJPY,BUY,2021-09-01 08:15:00+00:00,2021-09-01 16:52:40+00:00,110.287,109.887,-36.9,-36.9,0.18430,DEMO_ACCOUNT,IS
50,USDJPY,BUY,2021-09-06 16:15:00+00:00,2021-09-06 23:45:00+00:00,109.9,109.838,-6.14,-6.14,0.18430,DEMO_ACCOUNT,IS
52,USDJPY,BUY,2021-09-07 09:15:00+00:00,2021-09-07 23:45:00+00:00,109.936,110.292,31.78,31.78,0.18430,DEMO_ACCOUNT,IS
54,USDJPY,BUY,2021-09-13 08:15:00+00:00,2021-09-13 23:45:00+00:00,110.03,110.003,-2.95,-2.95,0.18430,DEMO_ACCOUNT,IS
56,USDJPY,BUY,2021-09-14 13:45:00+00:00,2021-09-14 17:15:40+00:00,110.16,109.76,-36.94,-36.94,0.18430,DEMO_ACCOUNT,IS
58,USDJPY,BUY,2021-09-16 15:45:00+00:00,2021-09-16 23:45:00+00:00,109.677,109.741,5.33,5.33,0.18430,DEMO_ACCOUNT,IS
60,USDJPY,BUY,2021-09-29 17:15:00+00:00,2021-09-29 23:45:00+00:00,111.782,111.989,17.98,17.98,0.18430,DEMO_ACCOUNT,IS
62,USDJPY,BUY,2021-10-04 10:30:00+00:00,2021-10-04 23:45:00+00:00,111.162,110.924,-21.96,-21.96,0.18430,DEMO_ACCOUNT,IS
64,USDJPY,BUY,2021-10-05 07:00:00+00:00,2021-10-05 23:45:00+00:00,111.17,111.455,25.07,25.07,0.18430,DEMO_ACCOUNT,IS
66,USDJPY,BUY,2021-10-07 16:15:00+00:00,2021-10-07 23:45:00+00:00,111.534,111.641,9.08,9.08,0.18430,DEMO_ACCOUNT,IS
68,USDJPY,BUY,2021-10-08 17:15:00+00:00,2021-10-08 23:45:00+00:00,111.925,112.242,27.74,27.74,0.18430,DEMO_ACCOUNT,IS
70,USDJPY,BUY,2021-10-11 07:45:00+00:00,2021-10-11 23:45:00+00:00,112.668,113.301,55.37,55.37,0.18430,DEMO_ACCOUNT,IS
72,USDJPY,BUY,2021-10-13 10:30:00+00:00,2021-10-13 23:45:00+00:00,113.597,113.262,-30.08,-30.08,0.18430,DEMO_ACCOUNT,IS
74,USDJPY,BUY,2021-10-14 07:00:00+00:00,2021-10-14 23:45:00+00:00,113.548,113.681,11.2,11.2,0.18430,DEMO_ACCOUNT,IS
76,USDJPY,BUY,2021-10-15 07:30:00+00:00,2021-10-15 23:45:00+00:00,113.953,114.274,27.59,27.59,0.18430,DEMO_ACCOUNT,IS
78,USDJPY,BUY,2021-10-18 08:00:00+00:00,2021-10-18 23:45:00+00:00,114.345,114.295,-4.87,-4.87,0.18430,DEMO_ACCOUNT,IS
80,USDJPY,BUY,2021-10-25 16:00:00+00:00,2021-10-25 23:45:00+00:00,113.88,113.713,-15.19,-15.19,0.18430,DEMO_ACCOUNT,IS
82,USDJPY,BUY,2021-10-29 12:15:00+00:00,2021-10-29 23:45:00+00:00,113.719,113.989,23.19,23.19,0.18430,DEMO_ACCOUNT,IS
84,USDJPY,BUY,2021-11-01 07:15:00+00:00,2021-11-01 23:45:00+00:00,114.25,114.022,-20.5,-20.5,0.18430,DEMO_ACCOUNT,IS
86,USDJPY,BUY,2021-11-03 16:30:00+00:00,2021-11-03 23:45:00+00:00,113.974,113.998,1.61,1.61,0.18430,DEMO_ACCOUNT,IS
88,USDJPY,BUY,2021-11-04 10:15:00+00:00,2021-11-04 14:12:40+00:00,114.256,113.856,-35.63,-35.63,0.18430,DEMO_ACCOUNT,IS
90,USDJPY,BUY,2021-11-10 09:00:00+00:00,2021-11-10 17:11:40+00:00,112.926,113.726,69.84,69.84,0.18430,DEMO_ACCOUNT,IS
92,USDJPY,BUY,2021-11-15 19:45:00+00:00,2021-11-15 23:45:00+00:00,114.046,114.124,6.33,6.33,0.18430,DEMO_ACCOUNT,IS
94,USDJPY,BUY,2021-11-19 10:30:00+00:00,2021-11-19 11:31:40+00:00,114.459,114.059,-35.57,-35.57,0.18430,DEMO_ACCOUNT,IS
96,USDJPY,BUY,2021-11-22 09:15:00+00:00,2021-11-22 23:45:00+00:00,114.232,114.873,55.3,55.3,0.18430,DEMO_ACCOUNT,IS
98,USDJPY,BUY,2021-11-24 16:15:00+00:00,2021-11-24 23:45:00+00:00,115.289,115.409,9.9,9.9,0.18430,DEMO_ACCOUNT,IS
100,USDJPY,BUY,2021-11-29 21:00:00+00:00,2021-11-29 23:45:00+00:00,113.772,113.56,-19.17,-19.17,0.18430,DEMO_ACCOUNT,IS
102,USDJPY,BUY,2021-12-01 08:30:00+00:00,2021-12-01 15:38:40+00:00,113.592,113.192,-35.84,-35.84,0.18430,DEMO_ACCOUNT,IS
104,USDJPY,BUY,2021-12-02 08:00:00+00:00,2021-12-02 14:41:00+00:00,113.116,112.716,-35.99,-35.99,0.18430,DEMO_ACCOUNT,IS
106,USDJPY,BUY,2021-12-03 07:00:00+00:00,2021-12-03 19:32:40+00:00,113.213,112.813,-35.96,-35.96,0.18430,DEMO_ACCOUNT,IS
108,USDJPY,BUY,2021-12-06 09:00:00+00:00,2021-12-06 23:45:00+00:00,113.11,113.5,33.86,33.86,0.18430,DEMO_ACCOUNT,IS
110,USDJPY,BUY,2021-12-07 15:45:00+00:00,2021-12-07 23:45:00+00:00,113.664,113.551,-10.45,-10.45,0.18430,DEMO_ACCOUNT,IS
112,USDJPY,BUY,2021-12-08 10:45:00+00:00,2021-12-08 23:45:00+00:00,113.607,113.702,7.86,7.86,0.18430,DEMO_ACCOUNT,IS
114,USDJPY,BUY,2021-12-10 09:30:00+00:00,2021-12-10 23:45:00+00:00,113.593,113.385,-18.84,-18.84,0.18430,DEMO_ACCOUNT,IS
116,USDJPY,BUY,2021-12-13 10:15:00+00:00,2021-12-13 23:45:00+00:00,113.592,113.596,-0.15,-0.15,0.18430,DEMO_ACCOUNT,IS
118,USDJPY,BUY,2021-12-14 09:45:00+00:00,2021-12-14 23:45:00+00:00,113.689,113.746,4.51,4.51,0.18430,DEMO_ACCOUNT,IS
120,USDJPY,BUY,2021-12-15 12:45:00+00:00,2021-12-15 23:45:00+00:00,113.797,114.044,21.16,21.16,0.18430,DEMO_ACCOUNT,IS
122,USDJPY,BUY,2021-12-21 07:45:00+00:00,2021-12-21 23:45:00+00:00,113.717,114.09,32.19,32.19,0.18430,DEMO_ACCOUNT,IS
124,USDJPY,BUY,2021-12-22 10:15:00+00:00,2021-12-22 23:45:00+00:00,114.193,114.116,-7.25,-7.25,0.18430,DEMO_ACCOUNT,IS
126,USDJPY,BUY,2021-12-23 08:15:00+00:00,2021-12-23 23:45:00+00:00,114.191,114.415,19.08,19.08,0.18430,DEMO_ACCOUNT,IS
128,USDJPY,BUY,2021-12-27 08:15:00+00:00,2021-12-27 23:45:00+00:00,114.464,114.884,36.06,36.06,0.18430,DEMO_ACCOUNT,IS
130,USDJPY,BUY,2021-12-29 07:30:00+00:00,2021-12-29 23:45:00+00:00,114.857,114.984,10.55,10.55,0.18430,DEMO_ACCOUNT,IS
132,USDJPY,BUY,2021-12-30 07:15:00+00:00,2021-12-30 23:45:00+00:00,115.062,115.061,-0.59,-0.59,0.18430,DEMO_ACCOUNT,IS
134,USDJPY,BUY,2021-12-31 08:15:00+00:00,2021-12-31 23:45:00+00:00,115.117,115.082,-3.54,-3.54,0.18430,DEMO_ACCOUNT,IS
136,USDJPY,BUY,2022-01-03 08:00:00+00:00,2022-01-03 23:45:00+00:00,115.311,115.342,2.19,2.19,0.18430,DEMO_ACCOUNT,IS
138,USDJPY,BUY,2022-01-04 10:45:00+00:00,2022-01-04 23:45:00+00:00,115.837,116.14,25.59,25.59,0.18430,DEMO_ACCOUNT,IS
140,USDJPY,BUY,2022-01-11 21:45:00+00:00,2022-01-11 23:45:00+00:00,115.405,115.29,-10.47,-10.47,0.18430,DEMO_ACCOUNT,IS
142,USDJPY,BUY,2022-01-12 10:15:00+00:00,2022-01-12 17:11:40+00:00,115.418,115.018,-35.28,-35.28,0.18430,DEMO_ACCOUNT,IS
144,USDJPY,BUY,2022-01-20 07:15:00+00:00,2022-01-20 15:42:40+00:00,114.518,114.118,-35.55,-35.55,0.18430,DEMO_ACCOUNT,IS
146,USDJPY,BUY,2022-01-24 07:15:00+00:00,2022-01-24 11:01:20+00:00,113.95,113.55,-35.73,-35.73,0.18430,DEMO_ACCOUNT,IS
148,USDJPY,BUY,2022-01-25 11:30:00+00:00,2022-01-25 23:45:00+00:00,114.036,113.863,-15.69,-15.69,0.18430,DEMO_ACCOUNT,IS
150,USDJPY,BUY,2022-01-26 07:00:00+00:00,2022-01-26 23:45:00+00:00,113.922,114.659,63.78,63.78,0.18430,DEMO_ACCOUNT,IS
152,USDJPY,BUY,2022-02-08 07:15:00+00:00,2022-02-08 23:45:00+00:00,115.471,115.535,5.04,5.04,0.18430,DEMO_ACCOUNT,IS
154,USDJPY,BUY,2022-02-09 09:00:00+00:00,2022-02-09 23:45:00+00:00,115.522,115.542,1.23,1.23,0.18430,DEMO_ACCOUNT,IS
156,USDJPY,BUY,2022-02-10 11:15:00+00:00,2022-02-10 23:45:00+00:00,115.822,116.004,15.19,15.19,0.18430,DEMO_ACCOUNT,IS
158,USDJPY,BUY,2022-02-16 10:45:00+00:00,2022-02-16 23:45:00+00:00,115.748,115.45,-26.31,-26.31,0.18430,DEMO_ACCOUNT,IS
160,USDJPY,BUY,2022-02-22 10:15:00+00:00,2022-02-22 23:45:00+00:00,114.808,115.076,22.79,22.79,0.18430,DEMO_ACCOUNT,IS
162,USDJPY,BUY,2022-02-23 11:00:00+00:00,2022-02-23 23:45:00+00:00,115.132,115.017,-10.5,-10.5,0.18430,DEMO_ACCOUNT,IS
164,USDJPY,BUY,2022-02-24 17:00:00+00:00,2022-02-24 23:45:00+00:00,115.182,115.552,31.52,31.52,0.18430,DEMO_ACCOUNT,IS
166,USDJPY,BUY,2022-02-25 19:00:00+00:00,2022-02-25 23:45:00+00:00,115.63,115.539,-8.38,-8.38,0.18430,DEMO_ACCOUNT,IS
168,USDJPY,BUY,2022-03-02 07:45:00+00:00,2022-03-02 23:45:00+00:00,115.091,115.514,36.12,36.12,0.18430,DEMO_ACCOUNT,IS
170,USDJPY,BUY,2022-03-03 08:15:00+00:00,2022-03-03 23:45:00+00:00,115.703,115.461,-21.46,-21.46,0.18430,DEMO_ACCOUNT,IS
172,USDJPY,BUY,2022-03-09 14:00:00+00:00,2022-03-09 23:45:00+00:00,115.926,115.871,-5.25,-5.25,0.18430,DEMO_ACCOUNT,IS
174,USDJPY,BUY,2022-03-16 18:30:00+00:00,2022-03-16 23:45:00+00:00,118.488,118.739,20.64,20.64,0.18430,DEMO_ACCOUNT,IS
176,USDJPY,BUY,2022-03-18 09:45:00+00:00,2022-03-18 23:45:00+00:00,118.83,119.157,26.94,26.94,0.18430,DEMO_ACCOUNT,IS
178,USDJPY,BUY,2022-03-24 08:45:00+00:00,2022-03-24 19:31:40+00:00,121.377,122.177,64.98,64.98,0.18430,DEMO_ACCOUNT,IS
180,USDJPY,BUY,2022-04-01 15:45:00+00:00,2022-04-01 23:45:00+00:00,122.78,122.539,-20.17,-20.17,0.18430,DEMO_ACCOUNT,IS
182,USDJPY,BUY,2022-04-04 07:00:00+00:00,2022-04-04 23:45:00+00:00,122.735,122.749,0.64,0.64,0.18430,DEMO_ACCOUNT,IS
184,USDJPY,BUY,2022-04-05 10:45:00+00:00,2022-04-05 23:45:00+00:00,122.888,123.616,58.39,58.39,0.18430,DEMO_ACCOUNT,IS
186,USDJPY,BUY,2022-04-07 10:00:00+00:00,2022-04-07 23:45:00+00:00,123.842,123.988,11.28,11.28,0.18430,DEMO_ACCOUNT,IS
188,USDJPY,BUY,2022-04-08 14:45:00+00:00,2022-04-08 23:45:00+00:00,124.171,124.301,9.96,9.96,0.18430,DEMO_ACCOUNT,IS
190,USDJPY,BUY,2022-04-13 08:15:00+00:00,2022-04-13 23:45:00+00:00,125.686,125.671,-1.69,-1.69,0.18430,DEMO_ACCOUNT,IS
192,USDJPY,BUY,2022-04-18 19:15:00+00:00,2022-04-18 23:45:00+00:00,126.843,126.991,11.15,11.15,0.18430,DEMO_ACCOUNT,IS
194,USDJPY,BUY,2022-04-21 18:45:00+00:00,2022-04-21 20:51:20+00:00,128.677,128.277,-31.68,-31.68,0.18430,DEMO_ACCOUNT,IS
196,USDJPY,BUY,2022-04-22 18:15:00+00:00,2022-04-22 20:36:40+00:00,129.001,128.601,-31.6,-31.6,0.18430,DEMO_ACCOUNT,IS
198,USDJPY,BUY,2022-04-26 11:00:00+00:00,2022-04-26 14:58:40+00:00,127.895,127.495,-31.87,-31.87,0.18430,DEMO_ACCOUNT,IS
200,USDJPY,BUY,2022-04-27 09:15:00+00:00,2022-04-27 23:45:00+00:00,127.859,128.385,40.47,40.47,0.18430,DEMO_ACCOUNT,IS
202,USDJPY,BUY,2022-05-02 10:30:00+00:00,2022-05-02 12:36:40+00:00,130.257,129.857,-31.3,-31.3,0.18430,DEMO_ACCOUNT,IS
204,USDJPY,BUY,2022-05-03 07:45:00+00:00,2022-05-03 16:27:40+00:00,130.111,129.711,-31.34,-31.34,0.18430,DEMO_ACCOUNT,IS
206,USDJPY,BUY,2022-05-11 15:45:00+00:00,2022-05-11 16:44:40+00:00,130.538,130.138,-31.24,-31.24,0.18430,DEMO_ACCOUNT,IS
208,USDJPY,BUY,2022-05-13 19:15:00+00:00,2022-05-13 23:45:00+00:00,129.378,129.29,-7.31,-7.31,0.18430,DEMO_ACCOUNT,IS
210,USDJPY,BUY,2022-05-17 07:30:00+00:00,2022-05-17 23:45:00+00:00,129.365,129.371,-0.04,-0.04,0.18430,DEMO_ACCOUNT,IS
212,USDJPY,BUY,2022-05-20 12:15:00+00:00,2022-05-20 14:07:40+00:00,128.264,127.864,-31.78,-31.78,0.18430,DEMO_ACCOUNT,IS
214,USDJPY,BUY,2022-05-30 11:00:00+00:00,2022-05-30 23:45:00+00:00,127.366,127.602,18.0,18.0,0.18430,DEMO_ACCOUNT,IS
216,USDJPY,BUY,2022-06-03 13:00:00+00:00,2022-06-03 18:48:40+00:00,130.087,130.887,60.62,60.62,0.18430,DEMO_ACCOUNT,IS
218,USDJPY,BUY,2022-06-14 14:15:00+00:00,2022-06-14 22:00:00+00:00,134.454,135.254,58.65,58.65,0.18430,DEMO_ACCOUNT,IS
220,USDJPY,BUY,2022-06-21 10:45:00+00:00,2022-06-21 14:49:40+00:00,135.236,136.036,58.31,58.31,0.18430,DEMO_ACCOUNT,IS
222,USDJPY,BUY,2022-06-24 15:00:00+00:00,2022-06-24 17:00:40+00:00,135.25,134.85,-30.16,-30.16,0.18430,DEMO_ACCOUNT,IS
224,USDJPY,BUY,2022-06-27 10:00:00+00:00,2022-06-27 23:45:00+00:00,135.151,135.471,23.12,23.12,0.18430,DEMO_ACCOUNT,IS
226,USDJPY,BUY,2022-06-28 09:45:00+00:00,2022-06-28 23:45:00+00:00,135.618,136.18,40.77,40.77,0.18430,DEMO_ACCOUNT,IS
228,USDJPY,BUY,2022-07-06 17:15:00+00:00,2022-07-06 23:45:00+00:00,135.847,135.911,4.21,4.21,0.18430,DEMO_ACCOUNT,IS
230,USDJPY,BUY,2022-07-07 11:00:00+00:00,2022-07-07 14:25:40+00:00,136.133,135.733,-29.97,-29.97,0.18430,DEMO_ACCOUNT,IS
232,USDJPY,BUY,2022-07-08 15:45:00+00:00,2022-07-08 17:08:40+00:00,136.465,136.065,-29.9,-29.9,0.18430,DEMO_ACCOUNT,IS
234,USDJPY,BUY,2022-07-13 15:45:00+00:00,2022-07-13 17:40:40+00:00,137.676,137.276,-29.64,-29.64,0.18430,DEMO_ACCOUNT,IS
236,USDJPY,BUY,2022-07-21 10:30:00+00:00,2022-07-21 17:04:40+00:00,138.632,138.232,-29.44,-29.44,0.18430,DEMO_ACCOUNT,IS
238,USDJPY,BUY,2022-07-22 10:45:00+00:00,2022-07-22 12:51:40+00:00,137.684,137.284,-29.64,-29.64,0.18430,DEMO_ACCOUNT,IS
240,USDJPY,BUY,2022-07-26 07:15:00+00:00,2022-07-26 23:45:00+00:00,136.555,136.94,27.61,27.61,0.18430,DEMO_ACCOUNT,IS
242,USDJPY,BUY,2022-07-27 17:30:00+00:00,2022-07-27 21:41:40+00:00,137.16,136.76,-29.75,-29.75,0.18430,DEMO_ACCOUNT,IS
244,USDJPY,BUY,2022-08-03 17:15:00+00:00,2022-08-03 19:05:40+00:00,134.356,133.956,-30.36,-30.36,0.18430,DEMO_ACCOUNT,IS
246,USDJPY,BUY,2022-08-04 08:45:00+00:00,2022-08-04 15:11:40+00:00,134.035,133.635,-30.43,-30.43,0.18430,DEMO_ACCOUNT,IS
248,USDJPY,BUY,2022-08-05 08:15:00+00:00,2022-08-05 11:47:40+00:00,133.465,133.065,-30.56,-30.56,0.18430,DEMO_ACCOUNT,IS
250,USDJPY,BUY,2022-08-09 09:15:00+00:00,2022-08-09 23:45:00+00:00,135.071,135.125,3.5,3.5,0.18430,DEMO_ACCOUNT,IS
252,USDJPY,BUY,2022-08-12 13:15:00+00:00,2022-08-12 23:45:00+00:00,133.566,133.494,-5.89,-5.89,0.18430,DEMO_ACCOUNT,IS
254,USDJPY,BUY,2022-08-15 10:30:00+00:00,2022-08-15 15:15:40+00:00,133.408,133.008,-30.57,-30.57,0.18430,DEMO_ACCOUNT,IS
