position_id,symbol,direction,open_time_utc,close_time_utc,entry_price,exit_price,profit_sum,net_sum,strategy_id,account_type,sample_type
2,GBPUSD,BUY,2021-07-06 11:00:00+00:00,2021-07-06 11:30:40+00:00,1.38752,1.38515,-24.2,-24.2,1.32.126,DEMO_ACCOUNT,IS
4,GBPUSD,BUY,2021-07-07 06:00:00+00:00,2021-07-07 11:57:20+00:00,1.37951,1.37779,-17.7,-17.7,1.32.126,DEMO_ACCOUNT,IS
6,GBPUSD,BUY,2021-07-08 03:45:00+00:00,2021-07-08 04:56:20+00:00,1.37957,1.37802,-16.0,-16.0,1.32.126,DEMO_ACCOUNT,IS
8,GBPUSD,BUY,2021-07-09 04:45:00+00:00,2021-07-09 10:00:40+00:00,1.37794,1.37578,-22.1,-22.1,1.32.126,DEMO_ACCOUNT,IS
10,GBPUSD,BUY,2021-07-15 19:15:00+00:00,2021-07-15 23:45:00+00:00,1.38377,1.38252,-13.0,-13.0,1.32.126,DEMO_ACCOUNT,IS
12,GBPUSD,BUY,2021-07-19 10:15:00+00:00,2021-07-19 11:37:40+00:00,1.37304,1.37077,-23.2,-23.2,1.32.126,DEMO_ACCOUNT,IS
14,GBPUSD,BUY,2021-07-20 04:15:00+00:00,2021-07-20 09:36:40+00:00,1.36712,1.36529,-18.8,-18.8,1.32.126,DEMO_ACCOUNT,IS
16,GBPUSD,BUY,2021-07-21 05:15:00+00:00,2021-07-21 09:08:40+00:00,1.36195,1.36018,-18.2,-18.2,1.32.126,DEMO_ACCOUNT,IS
18,GBPUSD,BUY,2021-07-22 03:15:00+00:00,2021-07-22 04:00:40+00:00,1.37126,1.3698,-15.1,-15.1,1.32.126,DEMO_ACCOUNT,IS
20,GBPUSD,BUY,2021-07-28 00:15:00+00:00,2021-07-28 11:14:40+00:00,1.38841,1.38625,-22.1,-22.1,1.32.126,DEMO_ACCOUNT,IS
22,GBPUSD,BUY,2021-07-29 03:30:00+00:00,2021-07-29 07:51:40+00:00,1.39064,1.39315,24.6,24.6,1.32.126,DEMO_ACCOUNT,IS
24,GBPUSD,BUY,2021-08-02 05:15:00+00:00,2021-08-02 09:19:40+00:00,1.3889,1.39129,23.4,23.4,1.32.126,DEMO_ACCOUNT,IS
26,GBPUSD,BUY,2021-08-03 00:15:00+00:00,2021-08-03 10:34:40+00:00,1.3886,1.39151,28.6,28.6,1.32.126,DEMO_ACCOUNT,IS
28,GBPUSD,BUY,2021-08-09 11:15:00+00:00,2021-08-09 12:28:40+00:00,1.38586,1.38912,32.1,32.1,1.32.126,DEMO_ACCOUNT,IS
30,GBPUSD,BUY,2021-08-10 16:15:00+00:00,2021-08-10 19:08:40+00:00,1.38522,1.38298,-22.9,-22.9,1.32.126,DEMO_ACCOUNT,IS
32,GBPUSD,BUY,2021-08-11 09:15:00+00:00,2021-08-11 10:35:40+00:00,1.38296,1.38192,-10.9,-10.9,1.32.126,DEMO_ACCOUNT,IS
34,GBPUSD,BUY,2021-08-13 09:15:00+00:00,2021-08-13 09:26:40+00:00,1.38095,1.38002,-9.8,-9.8,1.32.126,DEMO_ACCOUNT,IS
36,GBPUSD,BUY,2021-08-16 00:15:00+00:00,2021-08-16 00:17:40+00:00,1.38724,1.38549,-18.0,-18.0,1.32.126,DEMO_ACCOUNT,IS
38,GBPUSD,BUY,2021-08-18 00:15:00+00:00,2021-08-18 14:56:40+00:00,1.37369,1.37663,28.9,28.9,1.32.126,DEMO_ACCOUNT,IS
40,GBPUSD,BUY,2021-08-19 03:00:00+00:00,2021-08-19 04:56:40+00:00,1.3748,1.37299,-18.6,-18.6,1.32.126,DEMO_ACCOUNT,IS
42,GBPUSD,BUY,2021-08-20 04:45:00+00:00,2021-08-20 09:47:40+00:00,1.36315,1.36153,-16.7,-16.7,1.32.126,DEMO_ACCOUNT,IS
44,GBPUSD,BUY,2021-08-23 00:15:00+00:00,2021-08-23 03:54:40+00:00,1.36188,1.36429,23.6,23.6,1.32.126,DEMO_ACCOUNT,IS
