position_id,symbol,direction,open_time_utc,close_time_utc,entry_price,exit_price,profit_sum,net_sum,strategy_id,account_type,sample_type
2,EURUSD,SELL,2021-07-06 01:45:00+00:00,2021-07-06 06:03:40+00:00,1.18644,1.18782,-14.3,-14.3,5.42.127,DEMO_ACCOUNT,IS
4,EURUSD,SELL,2021-07-07 11:00:00+00:00,2021-07-07 16:37:40+00:00,1.18256,1.18085,16.6,16.6,5.42.127,DEMO_ACCOUNT,IS
6,EURUSD,SELL,2021-07-08 18:15:00+00:00,2021-07-08 23:45:00+00:00,1.18575,1.185,7.0,7.0,5.42.127,DEMO_ACCOUNT,IS
8,EURUSD,SELL,2021-07-09 03:45:00+00:00,2021-07-09 12:58:40+00:00,1.184,1.18596,-20.1,-20.1,5.42.127,DEMO_ACCOUNT,IS
10,EURUSD,SELL,2021-07-12 01:30:00+00:00,2021-07-12 09:48:40+00:00,1.18747,1.1862,12.2,12.2,5.42.127,DEMO_ACCOUNT,IS
12,EURUSD,SELL,2021-07-13 05:30:00+00:00,2021-07-13 05:59:40+00:00,1.18647,1.18791,-14.9,-14.9,5.42.127,DEMO_ACCOUNT,IS
14,EURUSD,SELL,2021-07-14 11:15:00+00:00,2021-07-14 14:02:40+00:00,1.17873,1.18056,-18.8,-18.8,5.42.127,DEMO_ACCOUNT,IS
16,EURUSD,SELL,2021-07-15 03:45:00+00:00,2021-07-15 08:47:40+00:00,1.18314,1.18457,-14.8,-14.8,5.42.127,DEMO_ACCOUNT,IS
18,EURUSD,SELL,2021-07-16 03:45:00+00:00,2021-07-16 10:32:40+00:00,1.18138,1.18026,10.7,10.7,5.42.127,DEMO_ACCOUNT,IS
20,EURUSD,SELL,2021-07-20 01:15:00+00:00,2021-07-20 08:53:00+00:00,1.17982,1.17824,15.3,15.3,5.42.127,DEMO_ACCOUNT,IS
22,EURUSD,SELL,2021-07-21 02:30:00+00:00,2021-07-21 09:20:40+00:00,1.17801,1.17669,12.7,12.7,5.42.127,DEMO_ACCOUNT,IS
24,EURUSD,SELL,2021-07-22 02:15:00+00:00,2021-07-22 14:47:40+00:00,1.17918,1.181,-18.7,-18.7,5.42.127,DEMO_ACCOUNT,IS
26,EURUSD,SELL,2021-07-23 10:45:00+00:00,2021-07-23 11:15:40+00:00,1.17701,1.17886,-19.0,-19.0,5.42.127,DEMO_ACCOUNT,IS
28,EURUSD,SELL,2021-07-26 01:00:00+00:00,2021-07-26 08:40:20+00:00,1.17697,1.17871,-17.9,-17.9,5.42.127,DEMO_ACCOUNT,IS
30,EURUSD,SELL,2021-07-27 01:15:00+00:00,2021-07-27 10:00:40+00:00,1.18026,1.17905,11.6,11.6,5.42.127,DEMO_ACCOUNT,IS
32,EURUSD,SELL,2021-07-28 02:00:00+00:00,2021-07-28 11:59:40+00:00,1.18166,1.1834,-17.9,-17.9,5.42.127,DEMO_ACCOUNT,IS
34,EURUSD,SELL,2021-07-29 03:45:00+00:00,2021-07-29 08:42:40+00:00,1.18422,1.18643,-22.6,-22.6,5.42.127,DEMO_ACCOUNT,IS
36,EURUSD,SELL,2021-07-30 03:15:00+00:00,2021-07-30 07:13:00+00:00,1.18892,1.18785,10.2,10.2,5.42.127,DEMO_ACCOUNT,IS
38,EURUSD,SELL,2021-08-02 15:30:00+00:00,2021-08-02 23:45:00+00:00,1.18863,1.18768,9.0,9.0,5.42.127,DEMO_ACCOUNT,IS
40,EURUSD,SELL,2021-08-03 01:15:00+00:00,2021-08-03 12:56:40+00:00,1.18735,1.18906,-17.6,-17.6,5.42.127,DEMO_ACCOUNT,IS
