position_id,symbol,direction,open_time_utc,close_time_utc,entry_price,exit_price,profit_sum,net_sum,strategy_id,account_type,sample_type
2,EURUSD,BUY,2021-07-06 00:15:00+00:00,2021-07-06 06:28:40+00:00,1.18654,1.18747,8.8,8.8,5.6.167,DEMO_ACCOUNT,IS
4,EURUSD,BUY,2021-07-07 10:15:00+00:00,2021-07-07 17:08:40+00:00,1.18237,1.17987,-25.5,-25.5,5.6.167,DEMO_ACCOUNT,IS
6,EURUSD,BUY,2021-07-09 08:00:00+00:00,2021-07-09 12:54:40+00:00,1.18369,1.1849,11.6,11.6,5.6.167,DEMO_ACCOUNT,IS
8,EURUSD,BUY,2021-07-12 13:00:00+00:00,2021-07-12 23:45:00+00:00,1.18578,1.18595,1.2,1.2,5.6.167,DEMO_ACCOUNT,IS
10,EURUSD,BUY,2021-07-13 09:00:00+00:00,2021-07-13 11:03:40+00:00,1.1862,1.18442,-18.3,-18.3,5.6.167,DEMO_ACCOUNT,IS
12,EURUSD,BUY,2021-07-16 04:45:00+00:00,2021-07-16 12:45:40+00:00,1.18111,1.18217,10.1,10.1,5.6.167,DEMO_ACCOUNT,IS
14,EURUSD,BUY,2021-07-19 04:00:00+00:00,2021-07-19 10:08:20+00:00,1.18072,1.17887,-19.0,-19.0,5.6.167,DEMO_ACCOUNT,IS
16,EURUSD,BUY,2021-07-20 02:00:00+00:00,2021-07-20 09:49:40+00:00,1.17992,1.17766,-23.1,-23.1,5.6.167,DEMO_ACCOUNT,IS
18,EURUSD,BUY,2021-07-21 04:15:00+00:00,2021-07-21 09:20:40+00:00,1.17809,1.17619,-19.5,-19.5,5.6.167,DEMO_ACCOUNT,IS
20,EURUSD,BUY,2021-07-23 09:00:00+00:00,2021-07-23 11:09:40+00:00,1.17694,1.17798,9.9,9.9,5.6.167,DEMO_ACCOUNT,IS
22,EURUSD,BUY,2021-07-26 03:30:00+00:00,2021-07-26 08:48:40+00:00,1.17731,1.17833,9.7,9.7,5.6.167,DEMO_ACCOUNT,IS
24,EURUSD,BUY,2021-07-27 09:15:00+00:00,2021-07-27 10:06:40+00:00,1.17989,1.17833,-16.1,-16.1,5.6.167,DEMO_ACCOUNT,IS
26,EURUSD,BUY,2021-07-28 09:45:00+00:00,2021-07-28 11:57:40+00:00,1.18162,1.18271,10.4,10.4,5.6.167,DEMO_ACCOUNT,IS
28,EURUSD,BUY,2021-07-30 04:00:00+00:00,2021-07-30 11:06:40+00:00,1.18869,1.1897,9.6,9.6,5.6.167,DEMO_ACCOUNT,IS
30,EURUSD,BUY,2021-08-02 09:45:00+00:00,2021-08-02 09:58:20+00:00,1.18722,1.18836,10.9,10.9,5.6.167,DEMO_ACCOUNT,IS
32,EURUSD,BUY,2021-08-03 16:30:00+00:00,2021-08-03 18:23:40+00:00,1.18804,1.18545,-26.4,-26.4,5.6.167,DEMO_ACCOUNT,IS
34,EURUSD,BUY,2021-08-04 11:15:00+00:00,2021-08-04 15:38:40+00:00,1.18653,1.18799,14.1,14.1,5.6.167,DEMO_ACCOUNT,IS
36,EURUSD,BUY,2021-08-06 03:30:00+00:00,2021-08-06 11:23:40+00:00,1.18327,1.18167,-16.5,-16.5,5.6.167,DEMO_ACCOUNT,IS
38,EURUSD,BUY,2021-08-13 08:15:30+00:00,2021-08-13 12:35:40+00:00,1.17381,1.1745,6.4,6.4,5.6.167,DEMO_ACCOUNT,IS
40,EURUSD,BUY,2021-08-17 04:45:00+00:00,2021-08-17 09:28:40+00:00,1.17775,1.17643,-13.7,-13.7,5.6.167,DEMO_ACCOUNT,IS
42,EURUSD,BUY,2021-08-20 02:45:00+00:00,2021-08-20 15:20:40+00:00,1.16809,1.16655,-15.9,-15.9,5.6.167,DEMO_ACCOUNT,IS
44,EURUSD,BUY,2021-08-24 12:00:00+00:00,2021-08-24 15:42:40+00:00,1.17335,1.17464,12.4,12.4,5.6.167,DEMO_ACCOUNT,IS
46,EURUSD,BUY,2021-08-25 10:00:00+00:00,2021-08-25 11:18:40+00:00,1.17381,1.17482,9.6,9.6,5.6.167,DEMO_ACCOUNT,IS
