position_id,symbol,direction,open_time_utc,close_time_utc,entry_price,exit_price,profit_sum,net_sum,strategy_id,account_type,sample_type
2,AUDJPY,BUY,2021-07-05 05:15:00+00:00,2021-07-05 23:45:00+00:00,83.525,83.551,1.84,1.84,3.19,DEMO_ACCOUNT,IS
4,AUDJPY,BUY,2021-07-12 04:15:00+00:00,2021-07-12 23:45:00+00:00,82.378,82.547,14.82,14.82,3.19,DEMO_ACCOUNT,IS
6,AUDJPY,BUY,2021-07-14 17:30:00+00:00,2021-07-14 23:45:00+00:00,82.249,82.264,0.86,0.86,3.19,DEMO_ACCOUNT,IS
8,AUDJPY,BUY,2021-07-16 15:15:00+00:00,2021-07-16 23:45:00+00:00,81.742,81.397,-31.84,-31.84,3.19,DEMO_ACCOUNT,IS
10,AUDJPY,BUY,2021-07-21 05:15:00+00:00,2021-07-21 17:40:40+00:00,80.346,80.996,58.43,58.43,3.19,DEMO_ACCOUNT,IS
12,AUDJPY,BUY,2021-07-22 03:45:00+00:00,2021-07-22 23:45:00+00:00,80.944,81.336,35.08,35.08,3.19,DEMO_ACCOUNT,IS
14,AUDJPY,BUY,2021-07-23 01:00:00+00:00,2021-07-23 23:45:00+00:00,81.287,81.405,10.17,10.17,3.19,DEMO_ACCOUNT,IS
16,AUDJPY,BUY,2021-07-26 02:45:00+00:00,2021-07-26 23:45:00+00:00,81.424,81.474,4.03,4.03,3.19,DEMO_ACCOUNT,IS
18,AUDJPY,BUY,2021-07-27 04:15:00+00:00,2021-07-27 19:07:20+00:00,81.37,80.67,-64.36,-64.36,3.19,DEMO_ACCOUNT,IS
20,AUDJPY,BUY,2021-07-29 04:15:00+00:00,2021-07-29 23:45:00+00:00,80.808,80.923,10.01,10.01,3.19,DEMO_ACCOUNT,IS
22,AUDJPY,BUY,2021-08-02 18:15:00+00:00,2021-08-02 23:45:00+00:00,80.679,80.508,-16.14,-16.14,3.19,DEMO_ACCOUNT,IS
24,AUDJPY,BUY,2021-08-03 15:45:00+00:00,2021-08-03 23:45:00+00:00,80.519,80.628,9.49,9.49,3.19,DEMO_ACCOUNT,IS
26,AUDJPY,BUY,2021-08-04 03:30:00+00:00,2021-08-04 23:45:00+00:00,80.568,80.812,21.79,21.79,3.19,DEMO_ACCOUNT,IS
28,AUDJPY,BUY,2021-08-06 04:15:00+00:00,2021-08-06 23:45:00+00:00,81.172,81.069,-9.84,-9.84,3.19,DEMO_ACCOUNT,IS
30,AUDJPY,BUY,2021-08-12 02:45:00+00:00,2021-08-12 23:45:00+00:00,81.385,81.033,-32.37,-32.37,3.19,DEMO_ACCOUNT,IS
32,AUDJPY,BUY,2021-08-18 17:45:00+00:00,2021-08-18 23:45:00+00:00,79.477,79.426,-5.15,-5.15,3.19,DEMO_ACCOUNT,IS
34,AUDJPY,BUY,2021-08-23 00:45:00+00:00,2021-08-23 13:58:40+00:00,78.391,79.041,58.56,58.56,3.19,DEMO_ACCOUNT,IS
36,AUDJPY,BUY,2021-08-24 03:30:00+00:00,2021-08-24 17:53:40+00:00,79.042,79.692,58.78,58.78,3.19,DEMO_ACCOUNT,IS
38,AUDJPY,BUY,2021-08-25 05:45:00+00:00,2021-08-25 23:45:30+00:00,79.512,80.035,47.05,47.05,3.19,DEMO_ACCOUNT,IS
40,AUDJPY,BUY,2021-08-26 05:00:00+00:00,2021-08-26 23:45:00+00:00,80.051,79.664,-35.66,-35.66,3.19,DEMO_ACCOUNT,IS
42,AUDJPY,BUY,2021-08-30 05:00:00+00:00,2021-08-30 23:45:00+00:00,80.223,80.194,-3.14,-3.14,3.19,DEMO_ACCOUNT,IS
44,AUDJPY,BUY,2021-08-31 03:45:00+00:00,2021-08-31 23:45:00+00:00,80.169,80.457,25.68,25.68,3.19,DEMO_ACCOUNT,IS
46,AUDJPY,BUY,2021-09-02 03:45:00+00:00,2021-09-02 23:45:00+00:00,80.944,81.358,37.16,37.16,3.19,DEMO_ACCOUNT,IS
48,AUDJPY,BUY,2021-09-03 00:15:00+00:00,2021-09-03 23:45:00+00:00,81.379,81.736,32.03,32.03,3.19,DEMO_ACCOUNT,IS
50,AUDJPY,BUY,2021-09-06 03:15:00+00:00,2021-09-06 23:45:00+00:00,81.68,81.669,-1.5,-1.5,3.19,DEMO_ACCOUNT,IS
52,AUDJPY,BUY,2021-09-10 17:45:00+00:00,2021-09-10 23:45:00+00:00,81.135,80.798,-31.17,-31.17,3.19,DEMO_ACCOUNT,IS
54,AUDJPY,BUY,2021-09-13 21:15:00+00:00,2021-09-13 23:45:00+00:00,81.052,81.088,2.77,2.77,3.19,DEMO_ACCOUNT,IS
56,AUDJPY,BUY,2021-09-16 05:30:00+00:00,2021-09-16 23:45:00+00:00,80.072,80.036,-3.78,-3.78,3.19,DEMO_ACCOUNT,IS
58,AUDJPY,BUY,2021-09-17 17:15:00+00:00,2021-09-17 23:45:00+00:00,80.112,79.874,-22.14,-22.14,3.19,DEMO_ACCOUNT,IS
60,AUDJPY,BUY,2021-09-23 00:15:00+00:00,2021-09-23 12:09:40+00:00,79.457,80.107,58.6,58.6,3.19,DEMO_ACCOUNT,IS
62,AUDJPY,BUY,2021-09-27 15:15:00+00:00,2021-09-27 23:45:00+00:00,80.56,80.904,30.49,30.49,3.19,DEMO_ACCOUNT,IS
64,AUDJPY,BUY,2021-09-28 03:30:00+00:00,2021-09-28 23:45:00+00:00,80.79,80.739,-5.07,-5.07,3.19,DEMO_ACCOUNT,IS
66,AUDJPY,BUY,2021-09-29 05:45:00+00:00,2021-09-29 23:45:00+00:00,80.718,80.347,-33.63,-33.63,3.19,DEMO_ACCOUNT,IS
68,AUDJPY,BUY,2021-09-30 19:30:00+00:00,2021-09-30 23:45:00+00:00,80.53,80.413,-11.02,-11.02,3.19,DEMO_ACCOUNT,IS
70,AUDJPY,BUY,2021-10-01 04:30:00+00:00,2021-10-01 23:45:00+00:00,80.402,80.686,25.07,25.07,3.19,DEMO_ACCOUNT,IS
72,AUDJPY,BUY,2021-10-04 00:45:30+00:00,2021-10-04 23:45:00+00:00,80.617,80.841,19.69,19.69,3.19,DEMO_ACCOUNT,IS
74,AUDJPY,BUY,2021-10-05 00:15:00+00:00,2021-10-05 23:45:00+00:00,80.811,81.263,40.05,40.05,3.19,DEMO_ACCOUNT,IS
76,AUDJPY,BUY,2021-10-06 04:45:00+00:00,2021-10-06 23:45:00+00:00,81.16,81.044,-10.91,-10.91,3.19,DEMO_ACCOUNT,IS
78,AUDJPY,BUY,2021-10-12 04:15:00+00:00,2021-10-12 23:45:00+00:00,83.212,83.512,25.91,25.91,3.19,DEMO_ACCOUNT,IS
80,AUDJPY,BUY,2021-10-14 01:45:00+00:00,2021-10-14 16:13:40+00:00,83.558,84.208,56.76,56.76,3.19,DEMO_ACCOUNT,IS
82,AUDJPY,BUY,2021-10-15 18:00:00+00:00,2021-10-15 23:45:00+00:00,84.687,84.782,7.81,7.81,3.19,DEMO_ACCOUNT,IS
84,AUDJPY,BUY,2021-10-18 00:30:00+00:00,2021-10-18 23:45:00+00:00,84.771,84.728,-4.26,-4.26,3.19,DEMO_ACCOUNT,IS
86,AUDJPY,BUY,2021-10-22 16:00:00+00:00,2021-10-22 23:45:00+00:00,85.268,84.701,-50.47,-50.47,3.19,DEMO_ACCOUNT,IS
88,AUDJPY,BUY,2021-10-26 01:45:00+00:00,2021-10-26 15:37:40+00:00,85.147,85.797,56.44,56.44,3.19,DEMO_ACCOUNT,IS
90,AUDJPY,BUY,2021-10-28 02:15:00+00:00,2021-10-28 23:45:00+00:00,85.418,85.676,22.22,22.22,3.19,DEMO_ACCOUNT,IS
92,AUDJPY,BUY,2021-10-29 02:30:00+00:00,2021-10-29 23:45:00+00:00,85.523,85.723,17.05,17.05,3.19,DEMO_ACCOUNT,IS
94,AUDJPY,BUY,2021-11-01 21:30:00+00:00,2021-11-01 23:45:00+00:00,85.723,85.757,2.48,2.48,3.19,DEMO_ACCOUNT,IS
96,AUDJPY,BUY,2021-11-02 03:15:00+00:00,2021-11-02 09:03:40+00:00,85.753,85.053,-62.08,-62.08,3.19,DEMO_ACCOUNT,IS
98,AUDJPY,BUY,2021-11-08 16:30:00+00:00,2021-11-08 23:45:00+00:00,83.965,84.059,7.8,7.8,3.19,DEMO_ACCOUNT,IS
100,AUDJPY,BUY,2021-11-09 01:45:00+00:00,2021-11-09 17:06:40+00:00,83.991,83.291,-62.54,-62.54,3.19,DEMO_ACCOUNT,IS
102,AUDJPY,BUY,2021-11-10 21:45:00+00:00,2021-11-10 23:45:00+00:00,83.434,83.44,0.03,0.03,3.19,DEMO_ACCOUNT,IS
104,AUDJPY,BUY,2021-11-16 00:45:00+00:00,2021-11-16 23:45:00+00:00,83.845,83.831,-1.72,-1.72,3.19,DEMO_ACCOUNT,IS
106,AUDJPY,BUY,2021-11-17 03:00:00+00:00,2021-11-17 19:43:40+00:00,83.667,82.967,-61.84,-61.84,3.19,DEMO_ACCOUNT,IS
