position_id,symbol,direction,open_time_utc,close_time_utc,entry_price,exit_price,profit_sum,net_sum,strategy_id,account_type,sample_type
2,USDJPY,BUY,2021-07-09 11:30:00+00:00,2021-07-09 23:45:00+00:00,110.108,110.122,3.09,3.09,6.27.190,LIVE_ACCOUNT,IS
4,USDJPY,BUY,2021-07-12 01:30:00+00:00,2021-07-12 23:45:30+00:00,110.261,110.344,28.09,28.09,6.27.190,LIVE_ACCOUNT,IS
6,USDJPY,BUY,2021-07-13 00:30:00+00:00,2021-07-13 23:45:00+00:00,110.372,110.64,94.89,94.89,6.27.190,LIVE_ACCOUNT,IS
8,USDJPY,BUY,2021-07-16 10:30:00+00:00,2021-07-16 23:45:00+00:00,110.088,110.066,-10.0,-10.0,6.27.190,LIVE_ACCOUNT,IS
10,USDJPY,BUY,2021-07-19 10:00:00+00:00,2021-07-19 16:27:40+00:00,110.076,109.276,-294.84,-294.84,6.27.190,LIVE_ACCOUNT,IS
12,USDJPY,BUY,2021-07-20 17:30:00+00:00,2021-07-20 23:45:00+00:00,109.777,109.852,25.31,25.31,6.27.190,LIVE_ACCOUNT,IS
14,USDJPY,BUY,2021-07-21 01:45:00+00:00,2021-07-21 23:45:00+00:00,109.88,110.286,145.25,145.25,6.27.190,LIVE_ACCOUNT,IS
16,USDJPY,BUY,2021-07-22 10:45:00+00:00,2021-07-22 23:45:00+00:00,110.288,110.186,-39.03,-39.03,6.27.190,LIVE_ACCOUNT,IS
18,USDJPY,BUY,2021-07-23 05:15:00+00:00,2021-07-23 23:45:00+00:00,110.246,110.551,108.36,108.36,6.27.190,LIVE_ACCOUNT,IS
20,USDJPY,BUY,2021-07-28 11:00:00+00:00,2021-07-28 23:45:00+00:00,110.02,109.892,-48.59,-48.59,6.27.190,LIVE_ACCOUNT,IS
22,USDJPY,BUY,2021-07-30 09:15:00+00:00,2021-07-30 23:45:00+00:00,109.614,109.692,26.44,26.44,6.27.190,LIVE_ACCOUNT,IS
24,USDJPY,BUY,2021-08-04 09:15:00+00:00,2021-08-04 23:45:00+00:00,109.171,109.483,111.99,111.99,6.27.190,LIVE_ACCOUNT,IS
26,USDJPY,BUY,2021-08-05 01:30:00+00:00,2021-08-05 23:45:00+00:00,109.57,109.783,75.61,75.61,6.27.190,LIVE_ACCOUNT,IS
28,USDJPY,BUY,2021-08-06 13:30:00+00:00,2021-08-06 23:45:00+00:00,109.889,110.233,122.83,122.83,6.27.190,LIVE_ACCOUNT,IS
30,USDJPY,BUY,2021-08-09 18:00:00+00:00,2021-08-09 23:45:00+00:00,110.336,110.348,2.35,2.35,6.27.190,LIVE_ACCOUNT,IS
32,USDJPY,BUY,2021-08-10 03:15:00+00:00,2021-08-10 23:45:00+00:00,110.436,110.597,56.23,56.23,6.27.190,LIVE_ACCOUNT,IS
34,USDJPY,BUY,2021-08-12 15:45:00+00:00,2021-08-12 23:45:00+00:00,110.572,110.437,-50.9,-50.9,6.27.190,LIVE_ACCOUNT,IS
36,USDJPY,BUY,2021-08-18 07:00:00+00:00,2021-08-18 23:45:00+00:00,109.692,109.764,24.24,24.24,6.27.190,LIVE_ACCOUNT,IS
38,USDJPY,BUY,2021-08-19 03:15:00+00:00,2021-08-19 23:45:00+00:00,109.97,109.766,-76.34,-76.34,6.27.190,LIVE_ACCOUNT,IS
40,USDJPY,BUY,2021-08-20 03:15:00+00:00,2021-08-20 23:45:00+00:00,109.88,109.802,-30.41,-30.41,6.27.190,LIVE_ACCOUNT,IS
42,USDJPY,BUY,2021-08-23 02:15:30+00:00,2021-08-23 23:45:00+00:00,109.873,109.699,-65.45,-65.45,6.27.190,LIVE_ACCOUNT,IS
44,USDJPY,BUY,2021-08-24 04:00:00+00:00,2021-08-24 23:45:00+00:00,109.811,109.682,-49.05,-49.05,6.27.190,LIVE_ACCOUNT,IS
46,USDJPY,BUY,2021-08-25 06:15:00+00:00,2021-08-25 23:45:00+00:00,109.86,109.991,45.64,45.64,6.27.190,LIVE_ACCOUNT,IS
48,USDJPY,BUY,2021-08-26 03:45:00+00:00,2021-08-26 23:45:00+00:00,110.059,110.074,3.45,3.45,6.27.190,LIVE_ACCOUNT,IS
50,USDJPY,BUY,2021-08-27 10:30:00+00:00,2021-08-27 23:45:00+00:00,110.098,109.846,-93.76,-93.76,6.27.190,LIVE_ACCOUNT,IS
52,USDJPY,BUY,2021-08-30 11:15:00+00:00,2021-08-30 23:45:00+00:00,109.897,109.932,10.74,10.74,6.27.190,LIVE_ACCOUNT,IS
54,USDJPY,BUY,2021-08-31 01:15:00+00:00,2021-08-31 23:45:00+00:00,109.998,110.001,-0.91,-0.91,6.27.190,LIVE_ACCOUNT,IS
56,USDJPY,BUY,2021-09-01 03:00:00+00:00,2021-09-01 23:45:00+00:00,110.109,110.063,-18.72,-18.72,6.27.190,LIVE_ACCOUNT,IS
58,USDJPY,BUY,2021-09-02 10:00:00+00:00,2021-09-02 23:45:00+00:00,110.114,109.933,-67.86,-67.86,6.27.190,LIVE_ACCOUNT,IS
60,USDJPY,BUY,2021-09-03 06:00:00+00:00,2021-09-03 23:45:30+00:00,110.11,109.731,-140.16,-140.16,6.27.190,LIVE_ACCOUNT,IS
62,USDJPY,BUY,2021-09-06 10:15:00+00:00,2021-09-06 23:45:00+00:00,109.927,109.838,-34.41,-34.41,6.27.190,LIVE_ACCOUNT,IS
64,USDJPY,BUY,2021-09-07 09:15:00+00:00,2021-09-07 23:45:00+00:00,109.936,110.292,127.11,127.11,6.27.190,LIVE_ACCOUNT,IS
66,USDJPY,BUY,2021-09-13 03:15:00+00:00,2021-09-13 23:45:00+00:00,110.01,110.003,-4.55,-4.55,6.27.190,LIVE_ACCOUNT,IS
68,USDJPY,BUY,2021-09-14 04:15:00+00:00,2021-09-14 23:45:00+00:00,110.108,109.681,-157.72,-157.72,6.27.190,LIVE_ACCOUNT,IS
70,USDJPY,BUY,2021-09-16 15:45:00+00:00,2021-09-16 23:45:00+00:00,109.677,109.741,21.33,21.33,6.27.190,LIVE_ACCOUNT,IS
72,USDJPY,BUY,2021-09-22 12:15:00+00:00,2021-09-22 23:45:00+00:00,109.601,109.786,65.4,65.4,6.27.190,LIVE_ACCOUNT,IS
74,USDJPY,BUY,2021-09-23 01:15:00+00:00,2021-09-23 23:45:00+00:00,109.855,110.33,170.21,170.21,6.27.190,LIVE_ACCOUNT,IS
76,USDJPY,BUY,2021-09-28 04:15:00+00:00,2021-09-28 23:45:00+00:00,111.099,111.516,147.57,147.57,6.27.190,LIVE_ACCOUNT,IS
78,USDJPY,BUY,2021-09-29 15:30:00+00:00,2021-09-29 23:45:00+00:00,111.547,111.989,155.87,155.87,6.27.190,LIVE_ACCOUNT,IS
80,USDJPY,BUY,2021-10-04 05:30:00+00:00,2021-10-04 23:45:00+00:00,111.044,110.924,-45.27,-45.27,6.27.190,LIVE_ACCOUNT,IS
82,USDJPY,BUY,2021-10-05 04:30:00+00:00,2021-10-05 23:45:00+00:00,111.015,111.455,155.91,155.91,6.27.190,LIVE_ACCOUNT,IS
84,USDJPY,BUY,2021-10-06 21:30:00+00:00,2021-10-06 23:45:30+00:00,111.497,111.418,-30.36,-30.36,6.27.190,LIVE_ACCOUNT,IS
86,USDJPY,BUY,2021-10-07 05:00:00+00:00,2021-10-07 23:45:00+00:00,111.47,111.641,59.27,59.27,6.27.190,LIVE_ACCOUNT,IS
88,USDJPY,BUY,2021-10-08 01:30:00+00:00,2021-10-08 23:45:00+00:00,111.632,112.242,215.39,215.39,6.27.190,LIVE_ACCOUNT,IS
90,USDJPY,BUY,2021-10-11 00:45:00+00:00,2021-10-11 23:45:00+00:00,112.247,113.301,370.11,370.11,6.27.190,LIVE_ACCOUNT,IS
