account_id,position_id,symbol,direction,open_time_utc,close_time_utc,entry_price,exit_price,price_delta,volume_in,volume_out,profit_sum,swap_sum,commission_sum,net_sum,magic,comment_last,close_ticket,sl,tp,best_floating_pnl,worst_floating_pnl,best_price_seen_live,worst_price_seen_live,max_favorable_points_live,max_adverse_points_live,account_type,server,symbol_norm,strategy_id_from_comment,raw_magic_is_bad,strategy_id,strategy_side,bucket_side,timeframe,ea_filename,strategy_mapping_source,strategy_mapping_confidence,strategy_mapping_reason,inference_sample_trades,inference_key,canonical_magic,canonical_bucket,bucket_side_auto_reason,is_exportable,not_exportable_reason
1513550384,462266426,USDCAD,BUY,2026-06-02 10:00:00+00:00,2026-06-02 11:23:12+00:00,1.38378,1.38442,0.0006399999999999739,0.1,0.1,4.62,0.0,-0.5,4.12,89,[tp 1.38444],443566887,1.3818,1.3844400000000001,,,,,,,DEMO,FTMO-Demo,USDCAD,,False,,,,,,,,,0,,,,,False,no_valid_strategy_id
1513550384,462235579,USDCAD,BUY,2026-06-02 09:15:00+00:00,2026-06-02 11:48:30+00:00,1.38419,1.38481,0.0006200000000000649,0.1,0.1,4.48,0.0,-0.5,3.9800000000000004,92,[tp 1.38481],443580886,1.37918,1.3848099999999999,,,,,,,DEMO,FTMO-Demo,USDCAD,,False,,,,,,,,,0,,,,,False,no_valid_strategy_id
1513550384,462247618,USDCAD,BUY,2026-06-02 09:30:00+00:00,2026-06-02 12:09:10+00:00,1.38399,1.38495,0.0009599999999998499,0.1,0.1,6.93,0.0,-0.5,6.43,30,[tp 1.38494],443593997,1.37598,1.38494,,,,,,,DEMO,FTMO-Demo,USDCAD,,False,,,,,,,,,0,,,,,False,no_valid_strategy_id
1513550384,462082519,USDCAD,BUY,2026-06-02 04:15:00+00:00,2026-06-02 16:37:57+00:00,1.38439,1.38149,-0.0028999999999999027,0.1,0.1,-20.99,0.0,-0.5,-21.49,91,[sl 1.38149],443812301,1.3814899999999999,1.38551,,,,,,,DEMO,FTMO-Demo,USDCAD,,False,,,,,,,,,0,,,,,False,no_valid_strategy_id
1513550384,462192009,USDCHF,BUY,2026-06-02 08:00:01+00:00,2026-06-02 19:42:35+00:00,0.78624,0.78735,0.0011099999999999444,0.1,0.1,14.1,0.0,-0.5,13.6,36,[tp 0.78734],444036045,0.78413,0.78734,,,,,,,DEMO,FTMO-Demo,USDCHF,,False,,,,,,,,,0,,,,,False,no_valid_strategy_id
1513550384,462388671,USDJPY,BUY,2026-06-02 13:00:00+00:00,2026-06-02 23:45:00+00:00,159.744,159.928,0.1839999999999975,0.1,0.1,11.51,0.0,-0.5,11.01,37,Strategy 0.18430,444162091,159.344,160.544,,,,,,,DEMO,FTMO-Demo,USDJPY,,False,,,,,,,,,0,,,,,False,no_valid_strategy_id
1513550384,462974500,US500.cash,BUY,2026-06-03 02:15:00+00:00,2026-06-03 02:45:02+00:00,7605.68,7610.13,4.449999999999818,0.1,0.1,0.45,0.0,0.0,0.45,29,[sl 7610.23],444226511,,7614.93,,,,,,,DEMO,FTMO-Demo,US500,,False,,,,,,,,,0,,,,,False,no_valid_strategy_id
1513550384,463122468,XAUUSD,BUY,2026-06-03 06:45:00+00:00,2026-06-03 07:31:58+00:00,4484.82,4474.84,-9.979999999999563,0.1,0.1,-99.8,0.0,-0.62,-100.42,58,[sl 4474.88],444350979,4474.88,4495.08,,,,,,,DEMO,FTMO-Demo,XAUUSD,,False,,,,,,,,,0,,,,,False,no_valid_strategy_id
1513550384,463027193,USDCAD,BUY,2026-06-03 03:30:07+00:00,2026-06-03 08:26:59+00:00,1.38413,1.38523,0.0010999999999998789,0.1,0.1,7.9399999999999995,0.0,-0.5,7.4399999999999995,91,[tp 1.38523],444372853,1.38127,1.38523,,,,,,,DEMO,FTMO-Demo,USDCAD,,False,,,,,,,,,0,,,,,False,no_valid_strategy_id
1513550384,463142406,XAUUSD,BUY,2026-06-03 07:45:01+00:00,2026-06-03 08:30:36+00:00,4473.65,4461.99,-11.659999999999854,0.1,0.1,-116.6,0.0,-0.62,-117.22,58,[sl 4463.69],444376611,4463.69,4483.89,,,,,,,DEMO,FTMO-Demo,XAUUSD,,False,,,,,,,,,0,,,,,False,no_valid_strategy_id
1513550384,462950009,USDCAD,BUY,2026-06-03 01:30:00+00:00,2026-06-03 09:23:10+00:00,1.38404,1.38561,0.0015700000000000713,0.1,0.1,11.33,0.0,-0.5,10.83,30,[tp 1.38558],444414636,1.37604,1.38558,,,,,,,DEMO,FTMO-Demo,USDCAD,,False,,,,,,,,,0,,,,,False,no_valid_strategy_id
1513550384,463122481,USDCAD,SELL,2026-06-03 06:45:00+00:00,2026-06-03 09:24:27+00:00,1.38466,1.38585,0.0011900000000000244,0.1,0.1,-8.59,0.0,-0.5,-9.09,77,[sl 1.38587],444416675,1.38587,1.38369,,,,,,,DEMO,FTMO-Demo,USDCAD,,False,,,,,,,,,0,,,,,False,no_valid_strategy_id
1513550384,463199066,USDJPY,BUY,2026-06-03 09:15:01+00:00,2026-06-03 11:31:14+00:00,159.94,159.435,-0.5049999999999955,0.1,0.1,-31.67,0.0,-0.5,-32.17,40,[sl 159.440],444510789,159.44,160.79,,,,,,,DEMO,FTMO-Demo,USDJPY,,False,,,,,,,,,0,,,,,False,no_valid_strategy_id
1513550384,463267702,USDCAD,BUY,2026-06-03 10:45:00+00:00,2026-06-03 11:33:27+00:00,1.38471,1.3857599999999999,0.0010499999999997733,0.1,0.1,7.58,0.0,-0.5,7.08,91,[tp 1.38577],444512830,1.38199,1.38577,,,,,,,DEMO,FTMO-Demo,USDCAD,,False,,,,,,,,,0,,,,,False,no_valid_strategy_id
1513550384,463199027,US500.cash,BUY,2026-06-03 09:15:00+00:00,2026-06-03 15:30:22+00:00,7607.98,7598.58,-9.399999999999636,0.1,0.1,-0.94,0.0,0.0,-0.94,82,[sl 7598.59],444694461,7598.59,7624.23,,,,,,,DEMO,FTMO-Demo,US500,,False,,,,,,,,,0,,,,,False,no_valid_strategy_id
1513550384,463441531,USOIL.cash,BUY,2026-06-03 14:15:00+00:00,2026-06-03 15:31:02+00:00,97.587,98.144,0.5570000000000022,0.1,0.1,5.57,0.0,0.0,5.57,42,[tp 98.137],444695652,95.535,98.137,,,,,,,DEMO,FTMO-Demo,USOIL,,False,,,,,,,,,0,,,,,False,no_valid_strategy_id
1513550384,463210159,NZDUSD,BUY,2026-06-03 09:30:00+00:00,2026-06-03 15:38:45+00:00,0.59003,0.58848,-0.0015500000000000513,0.1,0.1,-15.5,0.0,-0.5,-16.0,76,[sl 0.58847],444707052,0.58847,0.59127,,,,,,,DEMO,FTMO-Demo,NZDUSD,,False,,,,,,,,,0,,,,,False,no_valid_strategy_id
1513550384,463517910,US500.cash,BUY,2026-06-03 15:45:00+00:00,2026-06-03 16:44:22+00:00,7597.38,7585.88,-11.5,0.1,0.1,-1.15,0.0,0.0,-1.15,82,[sl 7586.00],444802091,7586.0,7611.4,,,,,,,DEMO,FTMO-Demo,US500,,False,,,,,,,,,0,,,,,False,no_valid_strategy_id
1513550384,462992334,US500.cash,BUY,2026-06-03 02:30:00+00:00,2026-06-03 16:44:59+00:00,7600.13,7581.38,-18.75,0.1,0.1,-1.88,0.0,0.0,-1.88,28,[sl 7581.44],444805991,7581.44,7626.54,,,,,,,DEMO,FTMO-Demo,US500,,False,,,,,,,,,0,,,,,False,no_valid_strategy_id
1513550384,463549616,USOIL.cash,BUY,2026-06-03 16:15:00+00:00,2026-06-03 16:54:24+00:00,96.997,96.365,-0.632000000000005,0.1,0.1,-6.32,0.0,0.0,-6.32,44,[sl 96.372],444833160,96.372,97.632,,,,,,,DEMO,FTMO-Demo,USOIL,,False,,,,,,,,,0,,,,,False,no_valid_strategy_id
1513550384,463187263,GBPUSD,BUY,2026-06-03 09:00:00+00:00,2026-06-03 17:00:00+00:00,1.34494,1.34172,-0.0032200000000000006,0.1,0.1,-32.2,0.0,-0.5,-32.7,93,[sl 1.34195],444841342,1.34195,1.34845,,,,,,,DEMO,FTMO-Demo,GBPUSD,,False,,,,,,,,,0,,,,,False,no_valid_strategy_id
1513550384,463989570,US500.cash,BUY,2026-06-04 01:15:00+00:00,2026-06-04 02:00:47+00:00,7529.37,7531.27,1.9000000000005457,0.1,0.1,0.19,0.0,0.0,0.19,29,[sl 7531.53],445193028,,7538.72,,,,,,,DEMO,FTMO-Demo,US500,,False,,,,,,,,,0,,,,,False,no_valid_strategy_id
1513550384,464029800,XAUUSD,BUY,2026-06-04 02:45:00+00:00,2026-06-04 02:46:06+00:00,4453.85,4464.08,10.229999999999563,0.1,0.1,102.3,0.0,-0.62,101.67999999999999,58,[tp 4464.03],445212279,4443.83,4464.03,,,,,,,DEMO,FTMO-Demo,XAUUSD,,False,,,,,,,,,0,,,,,False,no_valid_strategy_id
1513550384,464038826,XAUUSD,BUY,2026-06-04 03:00:00+00:00,2026-06-04 03:38:43+00:00,4456.02,4445.75,-10.270000000000437,0.1,0.1,-102.7,0.0,-0.62,-103.32000000000001,45,[sl 4445.70],445240084,4445.7,4468.65,,,,,,,DEMO,FTMO-Demo,XAUUSD,,False,,,,,,,,,0,,,,,False,no_valid_strategy_id
1513550384,463989638,USOIL.cash,BUY,2026-06-04 01:15:07+00:00,2026-06-04 04:30:01+00:00,97.283,96.659,-0.6239999999999952,0.1,0.1,-6.24,0.0,0.0,-6.24,44,[sl 96.658],445270730,96.658,97.918,,,,,,,DEMO,FTMO-Demo,USOIL,,False,,,,,,,,,0,,,,,False,no_valid_strategy_id
1513550384,464012616,USOIL.cash,BUY,2026-06-04 02:00:00+00:00,2026-06-04 05:21:37+00:00,96.922,96.389,-0.5330000000000013,0.1,0.1,-5.33,0.0,0.0,-5.33,43,[sl 96.392],445299016,96.392,97.897,,,,,,,DEMO,FTMO-Demo,USOIL,,False,,,,,,,,,0,,,,,False,no_valid_strategy_id
1513550384,464012612,USDCAD,BUY,2026-06-04 02:00:00+00:00,2026-06-04 06:31:33+00:00,1.3891899999999997,1.3904,0.0012100000000003774,0.1,0.1,8.7,0.0,-0.5,8.2,91,[tp 1.39039],445328293,1.3860700000000001,1.39039,,,,,,,DEMO,FTMO-Demo,USDCAD,,False,,,,,,,,,0,,,,,False,no_valid_strategy_id
1513550384,464159758,NZDUSD,BUY,2026-06-04 06:30:00+00:00,2026-06-04 14:09:22+00:00,0.58672,0.58793,0.0012099999999999334,0.1,0.1,12.1,0.0,-0.5,11.6,76,[tp 0.58792],445603890,0.58519,0.58792,,,,,,,DEMO,FTMO-Demo,NZDUSD,,False,,,,,,,,,0,,,,,False,no_valid_strategy_id
1513550384,464281900,GBPUSD,BUY,2026-06-04 10:30:00+00:00,2026-06-04 14:17:09+00:00,1.34212,1.3456399999999997,0.0035199999999997456,0.1,0.1,35.2,0.0,-0.5,34.7,93,[tp 1.34563],445612097,1.33913,1.3456299999999999,,,,,,,DEMO,FTMO-Demo,GBPUSD,,False,,,,,,,,,0,,,,,False,no_valid_strategy_id
1513550384,463989639,USOIL.cash,BUY,2026-06-04 01:15:07+00:00,2026-06-04 14:39:53+00:00,97.283,95.189,-2.0940000000000083,0.1,0.1,-20.94,0.0,0.0,-20.94,42,[sl 95.193],445642541,95.193,97.833,,,,,,,DEMO,FTMO-Demo,USOIL,,False,,,,,,,,,0,,,,,False,no_valid_strategy_id
1513550384,464252594,AUDJPY,BUY,2026-06-04 09:45:00+00:00,2026-06-04 15:30:01+00:00,114.087,114.062,-0.025000000000005684,0.1,0.1,-1.56,0.0,-0.5,-2.06,99,[sl 114.064],445704014,,114.349,,,,,,,DEMO,FTMO-Demo,AUDJPY,,False,,,,,,,,,0,,,,,False,no_valid_strategy_id
1513550384,464643815,USDCAD,BUY,2026-06-04 16:45:00+00:00,2026-06-04 18:18:37+00:00,1.3883,1.39011,0.0018099999999998673,0.1,0.1,13.02,0.0,-0.5,12.52,30,[tp 1.39008],445942218,1.3803,1.39008,,,,,,,DEMO,FTMO-Demo,USDCAD,,False,,,,,,,,,0,,,,,False,no_valid_strategy_id
1513550384,464997844,XAUUSD,BUY,2026-06-05 01:05:00+00:00,2026-06-05 02:02:20+00:00,4474.15,4464.03,-10.11999999999989,0.1,0.1,-101.2,0.0,-0.62,-101.82000000000001,58,[sl 4464.15],446149461,4464.15,4484.35,,,,,,,DEMO,FTMO-Demo,XAUUSD,,False,,,,,,,,,0,,,,,False,no_valid_strategy_id
1513550384,465009445,US500.cash,BUY,2026-06-05 01:30:03+00:00,2026-06-05 03:52:23+00:00,7569.470000000001,7546.33,-23.140000000001237,0.1,0.1,-2.31,0.0,0.0,-2.31,28,[sl 7546.40],446196868,7546.4,7604.01,,,,,,,DEMO,FTMO-Demo,US500,,False,,,,,,,,,0,,,,,False,no_valid_strategy_id
1513550384,465028653,NZDUSD,SELL,2026-06-05 02:15:13+00:00,2026-06-05 04:21:32+00:00,0.58718,0.58547,-0.0017099999999999893,0.1,0.1,17.1,0.0,-0.5,16.6,27,[tp 0.58548],446217352,,0.58548,,,,,,,DEMO,FTMO-Demo,NZDUSD,,False,,,,,,,,,0,,,,,False,no_valid_strategy_id
1513550384,465144344,USOIL.cash,BUY,2026-06-05 06:00:00+00:00,2026-06-05 07:05:26+00:00,94.931,94.443,-0.48799999999999955,0.1,0.1,-4.88,0.0,0.0,-4.88,54,[sl 94.461],446286754,94.461,95.426,,,,,,,DEMO,FTMO-Demo,USOIL,,False,,,,,,,,,0,,,,,False,no_valid_strategy_id
