account_id,position_id,symbol,direction,open_time_utc,close_time_utc,entry_price,exit_price,price_delta,volume_in,volume_out,profit_sum,swap_sum,commission_sum,net_sum,magic,comment_last,close_ticket,sl,tp,best_floating_pnl,worst_floating_pnl,best_price_seen_live,worst_price_seen_live,max_favorable_points_live,max_adverse_points_live,account_type,server,symbol_norm,strategy_id_from_comment,raw_magic_is_bad,strategy_id,strategy_side,bucket_side,timeframe,ea_filename,strategy_mapping_source,strategy_mapping_confidence,strategy_mapping_reason,inference_sample_trades,inference_key,canonical_magic,canonical_bucket,bucket_side_auto_reason,is_exportable,not_exportable_reason
540130486,107593735,XAUUSD,BUY,2026-02-25 03:15:00+00:00,2026-02-25 03:22:15+00:00,5174.689999999999,5186.209999999999,11.520000000000437,0.1,0.1,97.81,0.0,-0.62,97.19,45,[tp 5186.09],100380370,5163.14,5186.09,,,,,,,LIVE,FTMO-Server4,XAUUSD,,False,,,,,,,,,0,,,,,False,no_valid_strategy_id
540130486,109656318,XAUUSD,BUY,2026-03-03 02:30:00+00:00,2026-03-03 02:54:08+00:00,5358.72,5346.84,-11.88000000000011,0.1,0.1,-101.6,0.0,-0.64,-102.24,45,[sl 5346.86],102309446,5346.86,5369.81,,,,,,,LIVE,FTMO-Server4,XAUUSD,,False,,,,,,,,,0,,,,,False,no_valid_strategy_id
540130486,110249856,XAUUSD,BUY,2026-03-04 03:15:00+00:00,2026-03-04 03:26:53+00:00,5159.959999999999,5148.36,-11.599999999999454,0.1,0.1,-100.21,0.0,-0.62,-100.83,45,[sl 5148.41],102867331,5148.41,5171.36,,,,,,,LIVE,FTMO-Server4,XAUUSD,,False,,,,,,,,,0,,,,,False,no_valid_strategy_id
540130486,110701521,XAUUSD,BUY,2026-03-05 02:00:00+00:00,2026-03-05 02:19:37+00:00,5165.719999999999,5177.13,11.410000000000764,0.1,0.1,98.01,0.0,-0.62,97.39,45,[tp 5177.13],103285398,5154.18,5177.13,,,,,,,LIVE,FTMO-Server4,XAUUSD,,False,,,,,,,,,0,,,,,False,no_valid_strategy_id
540130486,111234097,XAUUSD,BUY,2026-03-06 03:45:00+00:00,2026-03-06 03:50:51+00:00,5118.78,5130.8,12.020000000000437,0.1,0.1,103.47,0.0,-0.62,102.85,45,[tp 5130.17],103775323,5107.22,5130.17,,,,,,,LIVE,FTMO-Server4,XAUUSD,,False,,,,,,,,,0,,,,,False,no_valid_strategy_id
540130486,112227080,XAUUSD,BUY,2026-03-10 01:45:00+00:00,2026-03-10 01:58:59+00:00,5137.259999999999,5148.999999999999,11.739999999999782,0.1,0.1,100.96,0.0,-0.62,100.33999999999999,45,[tp 5148.66],104699453,5125.71,5148.66,,,,,,,LIVE,FTMO-Server4,XAUUSD,,False,,,,,,,,,0,,,,,False,no_valid_strategy_id
540130486,113323765,XAUUSD,BUY,2026-03-12 10:15:00+00:00,2026-03-12 10:45:21+00:00,5170.51,5181.95,11.4399999999996,0.1,0.1,99.06,0.0,-0.62,98.44,45,[tp 5181.91],105721799,5158.96,5181.91,,,,,,,LIVE,FTMO-Server4,XAUUSD,,False,,,,,,,,,0,,,,,False,no_valid_strategy_id
540130486,113744986,XAUUSD,BUY,2026-03-13 04:15:00+00:00,2026-03-13 06:29:06+00:00,5119.93,5108.36,-11.570000000000618,0.1,0.1,-100.54,0.0,-0.62,-101.16000000000001,45,[sl 5108.38],106126965,5108.38,5131.33,,,,,,,LIVE,FTMO-Server4,XAUUSD,,False,,,,,,,,,0,,,,,False,no_valid_strategy_id
540130486,114734758,XAUUSD,BUY,2026-03-17 05:00:00+00:00,2026-03-17 07:44:46+00:00,5028.18,5040.33,12.149999999999636,0.2,0.2,211.37,0.0,-1.22,210.15,45,[tp 5039.58],107037795,5016.63,5039.58,,,,,,,LIVE,FTMO-Server4,XAUUSD,,False,,,,,,,,,0,,,,,False,no_valid_strategy_id
540130486,115210963,XAUUSD,BUY,2026-03-18 09:15:00+00:00,2026-03-18 10:47:10+00:00,5009.59,4998.02,-11.569999999999709,0.2,0.2,-200.81,0.0,-1.22,-202.03,45,[sl 4998.04],107464598,4998.04,5020.99,,,,,,,LIVE,FTMO-Server4,XAUUSD,,False,,,,,,,,,0,,,,,False,no_valid_strategy_id
540130486,116146783,XAUUSD,BUY,2026-03-20 01:15:00+00:00,2026-03-20 01:32:41+00:00,4671.56,4660.01,-11.550000000000182,0.2,0.2,-199.45,0.0,-1.12,-200.57,45,[sl 4660.04],108316378,4660.04,4682.99,,,,,,,LIVE,FTMO-Server4,XAUUSD,,False,,,,,,,,,0,,,,,False,no_valid_strategy_id
540130486,117319753,XAUUSD,BUY,2026-03-24 10:15:00+00:00,2026-03-24 10:23:23+00:00,4424.93,4413.05,-11.88000000000011,0.2,0.2,-204.67,0.0,-1.06,-205.73,45,[sl 4413.41],109399596,4413.41,4436.36,,,,,,,LIVE,FTMO-Server4,XAUUSD,,False,,,,,,,,,0,,,,,False,no_valid_strategy_id
540130486,117877290,XAUUSD,BUY,2026-03-25 14:30:00+00:00,2026-03-25 15:16:23+00:00,4580.51,4568.66,-11.850000000000364,0.2,0.2,-204.19,0.0,-1.1,-205.29,45,[sl 4568.74],109926854,4568.74,4591.69,,,,,,,LIVE,FTMO-Server4,XAUUSD,,False,,,,,,,,,0,,,,,False,no_valid_strategy_id
